External ID,Name,Internal Reference,Barcode,available_in_pos,record_type,Variant Values
product_template_nx_bichek_03,H. CAMISA P/S CUADROS BRUNO CASSINI 34-35,NX-BICHEK-03-16.5-S2,NXBICH032016502,True,variant_product,"Talla: 16.5, Manga de Camisa: S2 - 34/35"
product_template_nx_bichek_03,H. CAMISA P/S CUADROS BRUNO CASSINI 32-33,NX-BICHEK-03-16.5-S1,NXBICH032016501,True,variant_product,"Talla: 16.5, Manga de Camisa: S1 - 32/33"
product_template_ern_sabat_1259dc,H. CAMISA D/P BRUNO CASSINI WHITE 32-33,ERN-SABAT-1259DC-16.5-S1,ERNS125916501,True,variant_product,"Talla: 16.5, Manga de Camisa: S1 - 32/33"
product_template_ern_sabat_1259dc,H. CAMISA D/P BRUNO CASSINI WHITE 34-35,ERN-SABAT-1259DC-16-S2,ERNS125916002,True,variant_product,"Talla: 16, Manga de Camisa: S2 - 34/35"
product_template_ern_sabat_1259dc,H. CAMISA D/P BRUNO CASSINI WHITE 32-33,ERN-SABAT-1259DC-16-S1,ERNS125916001,True,variant_product,"Talla: 16, Manga de Camisa: S1 - 32/33"
product_template_ern_sabat_1259dc,H. CAMISA D/P BRUNO CASSINI WHITE 34-35,ERN-SABAT-1259DC-17-S2,ERNS125917002,True,variant_product,"Talla: 17, Manga de Camisa: S2 - 34/35"
product_template_ern_sabat_1259dc,H. CAMISA D/P BRUNO CASSINI WHITE 32-33,ERN-SABAT-1259DC-17-S1,ERNS125917001,True,variant_product,"Talla: 17, Manga de Camisa: S1 - 32/33"
product_template_ern_sabat_1259dc,H. CAMISA D/P BRUNO CASSINI WHITE 34-35,ERN-SABAT-1259DC-16.5-S2,ERNS125916502,True,variant_product,"Talla: 16.5, Manga de Camisa: S2 - 34/35"
product_template_nx_bichek_03,H. CAMISA P/S CUADROS BRUNO CASSINI 34-35,NX-BICHEK-03-15.5-S2,NXBICH032015502,True,variant_product,"Talla: 15.5, Manga de Camisa: S2 - 34/35"
product_template_nx_bichek_03,H. CAMISA P/S CUADROS BRUNO CASSINI 32-33,NX-BICHEK-03-16-S1,NXBICH032016001,True,variant_product,"Talla: 16, Manga de Camisa: S1 - 32/33"
product_template_nx_bichek_03,H. CAMISA P/S CUADROS BRUNO CASSINI 32-33,NX-BICHEK-03-15.5-S1,NXBICH032015501,True,variant_product,"Talla: 15.5, Manga de Camisa: S1 - 32/33"
product_template_nx_bichek_03,H. CAMISA P/S CUADROS BRUNO CASSINI 34-35,NX-BICHEK-03-16-S2,NXBICH032016002,True,variant_product,"Talla: 16, Manga de Camisa: S2 - 34/35"
product_template_ce_baj_15_3915,H. CAMISA P/S BIG SIZE BRUNO CASSINI SKY BLUE 34-35,CE-BAJ-15-3915-17.5-S2,CEBAB202317502,True,variant_product,"Talla: 17.5, Manga de Camisa: S2 - 34/35"
product_template_ern_sabat_10,H. CAMISA P/S BRUNO CASSINI BLACK 34-35,ERN-SABAT-10-17-S2,ERNS102317002,True,variant_product,"Talla: 17, Manga de Camisa: S2 - 34/35"
product_template_ern_sabat_10,H. CAMISA P/S BRUNO CASSINI BLACK 34-35,ERN-SABAT-10-17.5-S2,ERNS102317502,True,variant_product,"Talla: 17.5, Manga de Camisa: S2 - 34/35"
product_template_ern_sabat_10,H. CAMISA P/S BRUNO CASSINI BLACK 34-35,ERN-SABAT-10-15.5-S2,ERNS102315502,True,variant_product,"Talla: 15.5, Manga de Camisa: S2 - 34/35"
product_template_ern_sabat_10,H. CAMISA P/S BRUNO CASSINI BLACK 32-33,ERN-SABAT-10-15.5-S1,ERNS102315501,True,variant_product,"Talla: 15.5, Manga de Camisa: S1 - 32/33"
product_template_ern_sabat_10,H. CAMISA P/S BRUNO CASSINI BLACK 32-33,ERN-SABAT-10-17-S1,ERNS102317001,True,variant_product,"Talla: 17, Manga de Camisa: S1 - 32/33"
product_template_pul,PULSERA P/DAMA VARIOS MODELOS,PUL-10,PUL-O10,True,variant_product,Talla: 10
product_template_tl_x25_513a_a,Terno TL-X25-513A.A,TL-X25-513A.A/30,7453040771288,True,variant_product,Talla: 30
product_template_tl_x25_513a_a,Terno TL-X25-513A.A,TL-X25-513A.A/32,7453040771295,True,variant_product,Talla: 32
product_template_tl_x25_513a_a,Terno TL-X25-513A.A,TL-X25-513A.A/34,7453040771301,True,variant_product,Talla: 34
product_template_tl_x25_513a_a,Terno TL-X25-513A.A,TL-X25-513A.A/36,7453040771318,True,variant_product,Talla: 36
product_template_tl_x25_513a_a,Terno TL-X25-513A.A,TL-X25-513A.A/38,7453040771325,True,variant_product,Talla: 38
product_template_tl_x25_513a_a,Terno TL-X25-513A.A,TL-X25-513A.A/40,7453040771332,True,variant_product,Talla: 40
product_template_tl_x25_502c_a,H. BERMUDA P/HOMBRE TED LAPIDUS KHAKI,TL-X25-502C.A/XL,7453040772933,True,variant_product,Talla: XL
product_template_tl_x25_501f_a,Terno TL-X25-501F.A,TL-X25-501F.A/36,7453040771714,True,variant_product,Talla: 36
product_template_tl_x25_501f_a,Terno TL-X25-501F.A,TL-X25-501F.A/40,7453040771738,True,variant_product,Talla: 40
product_template_tl_x25_501a_a,Terno TL-X25-501A.A,TL-X25-501A.A/40,7453040771233,True,variant_product,Talla: 40
product_template_tl_b23_1103d_a,Terno TL-B23-1103D.A,TL-B23-1103D.A/38,7453040837779,True,variant_product,Talla: 38
product_template_tl_x25_501a_a,Terno TL-X25-501A.A,TL-X25-501A.A/32,7453040771196,True,variant_product,Talla: 32
product_template_tl_x25_501a_a,Terno TL-X25-501A.A,TL-X25-501A.A/38,7453040771226,True,variant_product,Talla: 38
product_template_tl_y23_104b_a,Terno TL-Y23-104B.A,TL-Y23-104B.A/32,7453040767519,True,variant_product,Talla: 32
product_template_tl_y23_104b_a,Terno TL-Y23-104B.A,TL-Y23-104B.A/30,7453040767502,True,variant_product,Talla: 30
product_template_tl_y23_104b_a,Terno TL-Y23-104B.A,TL-Y23-104B.A/40,7453040767557,True,variant_product,Talla: 40
product_template_tl_y23_104b_a,Terno TL-Y23-104B.A,TL-Y23-104B.A/38,7453040767540,True,variant_product,Talla: 38
product_template_tl_y23_104b_a,Terno TL-Y23-104B.A,TL-Y23-104B.A/36,7453040767533,True,variant_product,Talla: 36
product_template_tl_y23_104b_a,Terno TL-Y23-104B.A,TL-Y23-104B.A/34,7453040767526,True,variant_product,Talla: 34
product_template_tl_x25_501f_a,Terno TL-X25-501F.A,TL-X25-501F.A/34,7453040771707,True,variant_product,Talla: 34
product_template_tl_x25_501f_a,Terno TL-X25-501F.A,TL-X25-501F.A/38,7453040771721,True,variant_product,Talla: 38
product_template_tl_x25_501a_a,Terno TL-X25-501A.A,TL-X25-501A.A/34,7453040771202,True,variant_product,Talla: 34
product_template_tl_x25_501a_a,Terno TL-X25-501A.A,TL-X25-501A.A/36,7453040771219,True,variant_product,Talla: 36
product_template_tl_x25_501f_a,Terno TL-X25-501F.A,TL-X25-501F.A/30,7453040771684,True,variant_product,Talla: 30
product_template_tl_y23_104a_a,Terno TL-Y23-104A.A,TL-Y23-104A.A/38,7453040767489,True,variant_product,Talla: 38
product_template_tl_y23_104a_a,Terno TL-Y23-104A.A,TL-Y23-104A.A/36,7453040767472,True,variant_product,Talla: 36
product_template_tl_y23_104a_a,Terno TL-Y23-104A.A,TL-Y23-104A.A/34,7453040767465,True,variant_product,Talla: 34
product_template_tl_y23_104a_a,Terno TL-Y23-104A.A,TL-Y23-104A.A/32,7453040767458,True,variant_product,Talla: 32
product_template_tl_y23_104a_a,Terno TL-Y23-104A.A,TL-Y23-104A.A/40,7453040767496,True,variant_product,Talla: 40
product_template_tl_x25_501a_a,Terno TL-X25-501A.A,TL-X25-501A.A/30,7453040771189,True,variant_product,Talla: 30
product_template_tl_b23_1103d_a,Terno TL-B23-1103D.A,TL-B23-1103D.A/40,7453040837786,True,variant_product,Talla: 40
product_template_tl_x25_501f_a,Terno TL-X25-501F.A,TL-X25-501F.A/32,7453040771691,True,variant_product,Talla: 32
product_template_tl_x25_505b_a,Terno TL-X25-505B.A,TL-X25-505B.A/38,7453040772483,True,variant_product,Talla: 38
product_template_tl_x25_505d_a,Terno TL-X25-505D.A,TL-X25-505D.A/36,7453040772674,True,variant_product,Talla: 36
product_template_tl_x25_505d_a,Terno TL-X25-505D.A,TL-X25-505D.A/38,7453040772681,True,variant_product,Talla: 38
product_template_tl_x25_505d_a,Terno TL-X25-505D.A,TL-X25-505D.A/40,7453040772698,True,variant_product,Talla: 40
product_template_tl_x25_505d_a,Terno TL-X25-505D.A,TL-X25-505D.A/34,7453040772667,True,variant_product,Talla: 34
product_template_tl_x25_509_a,Terno TL-X25-509.A,TL-X25-509.A/34,7453040772728,True,variant_product,Talla: 34
product_template_tl_x25_502a_a,H. BERMUDA P/HOMBRE TED LAPIDUS WHITE,TL-X25-502A.A/L,7453040772841,True,variant_product,Talla: L
product_template_tl_x25_502a_a,H. BERMUDA P/HOMBRE TED LAPIDUS WHITE,TL-X25-502A.A/XL,7453040772858,True,variant_product,Talla: XL
product_template_tl_x25_509_a,Terno TL-X25-509.A,TL-X25-509.A/30,7453040772704,True,variant_product,Talla: 30
product_template_tl_x25_506_a,Terno TL-X25-506.A,TL-X25-506.A/32,7453040772773,True,variant_product,Talla: 32
product_template_tl_x25_506_a,Terno TL-X25-506.A,TL-X25-506.A/34,7453040772780,True,variant_product,Talla: 34
product_template_tl_x25_506_a,Terno TL-X25-506.A,TL-X25-506.A/36,7453040772797,True,variant_product,Talla: 36
product_template_tl_x25_506_a,Terno TL-X25-506.A,TL-X25-506.A/30,7453040772766,True,variant_product,Talla: 30
product_template_tl_x25_506_a,Terno TL-X25-506.A,TL-X25-506.A/40,7453040772810,True,variant_product,Talla: 40
product_template_tl_x25_502b_a,H. BERMUDA P/HOMBRE TED LAPIDUS NAVY,TL-X25-502B.A/L,7453040772889,True,variant_product,Talla: L
product_template_tl_x25_502a_a,H. BERMUDA P/HOMBRE TED LAPIDUS WHITE,TL-X25-502A.A/M,7453040772834,True,variant_product,Talla: M
product_template_tl_x25_502a_a,H. BERMUDA P/HOMBRE TED LAPIDUS WHITE,TL-X25-502A.A/S,7453040772827,True,variant_product,Talla: S
product_template_tl_x25_505b_a,Terno TL-X25-505B.A,TL-X25-505B.A/32,7453040772452,True,variant_product,Talla: 32
product_template_tl_x25_509_a,Terno TL-X25-509.A,TL-X25-509.A/40,7453040772759,True,variant_product,Talla: 40
product_template_tl_b23_1103b_a,Terno TL-B23-1103B.A,TL-B23-1103B.A/40,7453040837625,True,variant_product,Talla: 40
product_template_tl_b23_1103a_a,Terno TL-B23-1103A.A,TL-B23-1103A.A/30,7453040837472,True,variant_product,Talla: 30
product_template_tl_b23_1103a_a,Terno TL-B23-1103A.A,TL-B23-1103A.A/34,7453040837496,True,variant_product,Talla: 34
product_template_tl_b23_1103a_a,Terno TL-B23-1103A.A,TL-B23-1103A.A/32,7453040837489,True,variant_product,Talla: 32
product_template_tl_b23_1103b_a,Terno TL-B23-1103B.A,TL-B23-1103B.A/36,7453040837601,True,variant_product,Talla: 36
product_template_tl_b23_1103b_a,Terno TL-B23-1103B.A,TL-B23-1103B.A/34,7453040837595,True,variant_product,Talla: 34
product_template_tl_b23_1103b_a,Terno TL-B23-1103B.A,TL-B23-1103B.A/32,7453040837588,True,variant_product,Talla: 32
product_template_tl_b23_1103b_a,Terno TL-B23-1103B.A,TL-B23-1103B.A/30,7453040837571,True,variant_product,Talla: 30
product_template_tl_b23_1103a_a,Terno TL-B23-1103A.A,TL-B23-1103A.A/40,7453040837526,True,variant_product,Talla: 40
product_template_tl_b23_1103a_a,Terno TL-B23-1103A.A,TL-B23-1103A.A/38,7453040837519,True,variant_product,Talla: 38
product_template_tl_b23_1103a_a,Terno TL-B23-1103A.A,TL-B23-1103A.A/36,7453040837502,True,variant_product,Talla: 36
product_template_tl_b23_1103d_a,Terno TL-B23-1103D.A,TL-B23-1103D.A/34,7453040837755,True,variant_product,Talla: 34
product_template_tl_b23_1103d_a,Terno TL-B23-1103D.A,TL-B23-1103D.A/32,7453040837748,True,variant_product,Talla: 32
product_template_tl_b23_1103d_a,Terno TL-B23-1103D.A,TL-B23-1103D.A/30,7453040837731,True,variant_product,Talla: 30
product_template_tl_b23_1103c_a,Terno TL-B23-1103C.A,TL-B23-1103C.A/40,7453040837724,True,variant_product,Talla: 40
product_template_tl_b23_1103c_a,Terno TL-B23-1103C.A,TL-B23-1103C.A/38,7453040837717,True,variant_product,Talla: 38
product_template_tl_b23_1103c_a,Terno TL-B23-1103C.A,TL-B23-1103C.A/36,7453040837700,True,variant_product,Talla: 36
product_template_tl_b23_1103c_a,Terno TL-B23-1103C.A,TL-B23-1103C.A/34,7453040837694,True,variant_product,Talla: 34
product_template_tl_b23_1103d_a,Terno TL-B23-1103D.A,TL-B23-1103D.A/36,7453040837762,True,variant_product,Talla: 36
product_template_tl_b23_1103c_a,Terno TL-B23-1103C.A,TL-B23-1103C.A/32,7453040837687,True,variant_product,Talla: 32
product_template_tl_b23_1103b_a,Terno TL-B23-1103B.A,TL-B23-1103B.A/38,7453040837618,True,variant_product,Talla: 38
product_template_tl_b23_1103c_a,Terno TL-B23-1103C.A,TL-B23-1103C.A/30,7453040837670,True,variant_product,Talla: 30
product_template_tl_x30_513a_a,H. CAMISETA M/C HOMBRE TED LAPIDUS PINK,TL-X30-513A.A/M,7453040776870,True,variant_product,Talla: M
product_template_tl_x30_513a_a,H. CAMISETA M/C HOMBRE TED LAPIDUS PINK,TL-X30-513A.A/S,7453040776863,True,variant_product,Talla: S
product_template_tl_x30_513b_a,H. CAMISETA M/C HOMBRE TED LAPIDUS YELLOW,TL-X30-513B.A/S,7453040776900,True,variant_product,Talla: S
product_template_tl_x30_513b_a,H. CAMISETA M/C HOMBRE TED LAPIDUS YELLOW,TL-X30-513B.A/XL,7453040776931,True,variant_product,Talla: XL
product_template_tl_x30_513c_a,H. CAMISETA M/C HOMBRE TED LAPIDUS GREEN,TL-X30-513C.A/L,7453040776962,True,variant_product,Talla: L
product_template_tl_x30_513c_a,H. CAMISETA M/C HOMBRE TED LAPIDUS GREEN,TL-X30-513C.A/M,7453040776955,True,variant_product,Talla: M
product_template_tl_x30_513c_a,H. CAMISETA M/C HOMBRE TED LAPIDUS GREEN,TL-X30-513C.A/S,7453040776948,True,variant_product,Talla: S
product_template_tl_x30_513c_a,H. CAMISETA M/C HOMBRE TED LAPIDUS GREEN,TL-X30-513C.A/XL,7453040776979,True,variant_product,Talla: XL
product_template_tl_x04_517_a,H. CAMISA M/C HOMBRE TED LAPIDUS LT. BLUE,TL-X04-517.A/S,7453040782505,True,variant_product,Talla: S
product_template_tl_x04_517_a,H. CAMISA M/C HOMBRE TED LAPIDUS LT. BLUE,TL-X04-517.A/XL,7453040782536,True,variant_product,Talla: XL
product_template_tl_x30_513a_a,H. CAMISETA M/C HOMBRE TED LAPIDUS PINK,TL-X30-513A.A/L,7453040776887,True,variant_product,Talla: L
product_template_tl_x04_517_a,H. CAMISA M/C HOMBRE TED LAPIDUS LT. BLUE,TL-X04-517.A/L,7453040782529,True,variant_product,Talla: L
product_template_tl_x30_513b_a,H. CAMISETA M/C HOMBRE TED LAPIDUS YELLOW,TL-X30-513B.A/M,7453040776917,True,variant_product,Talla: M
product_template_tl_x30_513a_a,H. CAMISETA M/C HOMBRE TED LAPIDUS PINK,TL-X30-513A.A/XL,7453040776894,True,variant_product,Talla: XL
product_template_tl_x30_513b_a,H. CAMISETA M/C HOMBRE TED LAPIDUS YELLOW,TL-X30-513B.A/L,7453040776924,True,variant_product,Talla: L
product_template_tl_x04_517_a,H. CAMISA M/C HOMBRE TED LAPIDUS LT. BLUE,TL-X04-517.A/M,7453040782512,True,variant_product,Talla: M
product_template_tl_x04_515_a,H. CAMISA M/C HOMBRE TED LAPIDUS RED,TL-X04-515.A/L,7453040782369,True,variant_product,Talla: L
product_template_tl_x04_515_a,H. CAMISA M/C HOMBRE TED LAPIDUS RED,TL-X04-515.A/XL,7453040782376,True,variant_product,Talla: XL
product_template_tl_x04_515_a,H. CAMISA M/C HOMBRE TED LAPIDUS RED,TL-X04-515.A/M,7453040782352,True,variant_product,Talla: M
product_template_tl_x04_515_a,H. CAMISA M/C HOMBRE TED LAPIDUS RED,TL-X04-515.A/S,7453040782345,True,variant_product,Talla: S
product_template_lbpc_b21_101s_ch,Terno LBPC-B21-101S-CH,LBPC-B21-101S-CH/36,7448335854807,True,variant_product,Talla: 36
product_template_lbpc_b21_101s_ch,Terno LBPC-B21-101S-CH,LBPC-B21-101S-CH/32,7448337126131,True,variant_product,Talla: 32
product_template_lbpc_b21_101s_ink,Terno LBPC-B21-101S-INK,LBPC-B21-101S-INK/30,7448333155128,True,variant_product,Talla: 30
product_template_lbpc_b21_101s_ch,Terno LBPC-B21-101S-CH,LBPC-B21-101S-CH/38,7448335185178,True,variant_product,Talla: 38
product_template_lbpc_b21_101s_ka,Terno LBPC-B21-101S-KA,LBPC-B21-101S-KA/32,7448349569568,True,variant_product,Talla: 32
product_template_lbpc_b21_101s_ka,Terno LBPC-B21-101S-KA,LBPC-B21-101S-KA/34,7448351368333,True,variant_product,Talla: 34
product_template_lbpc_b21_101s_ink,Terno LBPC-B21-101S-INK,LBPC-B21-101S-INK/36,7448345656606,True,variant_product,Talla: 36
product_template_lbpc_b21_101s_nv,Terno LBPC-B21-101S-NV,LBPC-B21-101S-NV/36,7448334355350,True,variant_product,Talla: 36
product_template_lbpc_b21_101s_nv,Terno LBPC-B21-101S-NV,LBPC-B21-101S-NV/34,7448337247225,True,variant_product,Talla: 34
product_template_lbpc_b21_101s_ch,Terno LBPC-B21-101S-CH,LBPC-B21-101S-CH/30,7448350249282,True,variant_product,Talla: 30
product_template_lbpc_b21_101s_ch,Terno LBPC-B21-101S-CH,LBPC-B21-101S-CH/34,7448345391378,True,variant_product,Talla: 34
product_template_lbpc_b21_101s_ink,Terno LBPC-B21-101S-INK,LBPC-B21-101S-INK/32,7448335073031,True,variant_product,Talla: 32
product_template_lbpc_b21_101s_ink,Terno LBPC-B21-101S-INK,LBPC-B21-101S-INK/34,7448335329350,True,variant_product,Talla: 34
product_template_lbpc_b21_101s_ink,Terno LBPC-B21-101S-INK,LBPC-B21-101S-INK/38,7448349321333,True,variant_product,Talla: 38
product_template_lbpc_b21_101s_ka,Terno LBPC-B21-101S-KA,LBPC-B21-101S-KA/30,7448355866866,True,variant_product,Talla: 30
product_template_lbpc_b03_102r_wh,H. CAMISA M/C LONG BEACH WHITE,LBPC-B03-102R-WH/XL,7448341092095,True,variant_product,Talla: XL
product_template_lbpc_b03_102r_wh,H. CAMISA M/C LONG BEACH WHITE,LBPC-B03-102R-WH/S,7448351149130,True,variant_product,Talla: S
product_template_lbpc_b03_102r_wh,H. CAMISA M/C LONG BEACH WHITE,LBPC-B03-102R-WH/M,7448334369395,True,variant_product,Talla: M
product_template_lbpc_b03_102r_wh,H. CAMISA M/C LONG BEACH WHITE,LBPC-B03-102R-WH/L,7448344641610,True,variant_product,Talla: L
product_template_lbpc_b03_102r_sk,H. CAMISA M/C LONG BEACH SKY,LBPC-B03-102R-SK/XL,7448332940978,True,variant_product,Talla: XL
product_template_lbpc_b03_102r_sk,H. CAMISA M/C LONG BEACH SKY,LBPC-B03-102R-SK/S,7448348734752,True,variant_product,Talla: S
product_template_lbpc_b03_102r_sk,H. CAMISA M/C LONG BEACH SKY,LBPC-B03-102R-SK/M,7448344026042,True,variant_product,Talla: M
product_template_lbpc_b03_102r_sk,H. CAMISA M/C LONG BEACH SKY,LBPC-B03-102R-SK/L,7448340183138,True,variant_product,Talla: L
product_template_lbpc_b21_101s_nv,Terno LBPC-B21-101S-NV,LBPC-B21-101S-NV/38,7448347112148,True,variant_product,Talla: 38
product_template_cb_h21_003ka,H. PANTALON P/HOMBRE CUBAVERA BANANA CREPE,CB-H21-003KA/XL,7448337365301,True,variant_product,Talla: XL
product_template_cb_h22_006bw,Terno CB-H22-006BW,CB-H22-006BW/32,7448335488491,True,variant_product,Talla: 32
product_template_cb_h21_003nv,H. PANTALON P/HOMBRE CUBAVERA BLUE PRINT,CB-H21-003NV/XL,7448330169159,True,variant_product,Talla: XL
product_template_cb_h20_005nv,Terno CB-H20-005NV,CB-H20-005NV/32,7448342012023,True,variant_product,Talla: 32
product_template_cb_h20_005nv,Terno CB-H20-005NV,CB-H20-005NV/36,7448330583542,True,variant_product,Talla: 36
product_template_cb_sp21_003bw,H. PANTALON P/HOMBRE CUBAVERA BRIGHT WHITE,CB-SP21-003BW/XL,7448339918963,True,variant_product,Talla: XL
product_template_cb_sp21_003bw,H. PANTALON P/HOMBRE CUBAVERA BRIGHT WHITE,CB-SP21-003BW/S,7448332247299,True,variant_product,Talla: S
product_template_cb_sp21_003bw,H. PANTALON P/HOMBRE CUBAVERA BRIGHT WHITE,CB-SP21-003BW/M,7448331384339,True,variant_product,Talla: M
product_template_cb_sp21_003bw,H. PANTALON P/HOMBRE CUBAVERA BRIGHT WHITE,CB-SP21-003BW/L,7448335314387,True,variant_product,Talla: L
product_template_cb_h20_005nv,Terno CB-H20-005NV,CB-H20-005NV/34,7448331736732,True,variant_product,Talla: 34
product_template_cb_h22_006bw,Terno CB-H22-006BW,CB-H22-006BW/30,7448341625613,True,variant_product,Talla: 30
product_template_cb_h21_003nv,H. PANTALON P/HOMBRE CUBAVERA BLUE PRINT,CB-H21-003NV/M,7448341323342,True,variant_product,Talla: M
product_template_cb_h21_003nv,H. PANTALON P/HOMBRE CUBAVERA BLUE PRINT,CB-H21-003NV/L,7448333025001,True,variant_product,Talla: L
product_template_cb_h22_006nv,Terno CB-H22-006NV,CB-H22-006NV/36,7448345224225,True,variant_product,Talla: 36
product_template_cb_h22_006nv,Terno CB-H22-006NV,CB-H22-006NV/30,7448333973975,True,variant_product,Talla: 30
product_template_cb_h22_006nv,Terno CB-H22-006NV,CB-H22-006NV/34,7448339420442,True,variant_product,Talla: 34
product_template_cuwfd002_112,H. CAMISA M/C CUBAVERA BRILLIANT WHITE,CUWFD002-112/XL,401065128324,True,variant_product,Talla: XL
product_template_lbpc_b04_102s_lc,H. CAMISA M/C LONG BEACH LILAC,LBPC-B04-102S-LC/XL,7448333651613,True,variant_product,Talla: XL
product_template_lbpc_b04_102s_lc,H. CAMISA M/C LONG BEACH LILAC,LBPC-B04-102S-LC/L,7448335227281,True,variant_product,Talla: L
product_template_lbpc_b04_102s_lc,H. CAMISA M/C LONG BEACH LILAC,LBPC-B04-102S-LC/M,7448335896814,True,variant_product,Talla: M
product_template_lbpc_b04_102s_lc,H. CAMISA M/C LONG BEACH LILAC,LBPC-B04-102S-LC/S,7448343118182,True,variant_product,Talla: S
product_template_cb_h21_003nv,H. PANTALON P/HOMBRE CUBAVERA BLUE PRINT,CB-H21-003NV/S,7448331245289,True,variant_product,Talla: S
product_template_cb_h22_006bw,Terno CB-H22-006BW,CB-H22-006BW/34,7448342266235,True,variant_product,Talla: 34
product_template_cb_h20_005nv,Terno CB-H20-005NV,CB-H20-005NV/38,7448341293232,True,variant_product,Talla: 38
product_template_cb_h20_005nv,Terno CB-H20-005NV,CB-H20-005NV/30,7448338831812,True,variant_product,Talla: 30
product_template_lbpc_b03_102x_wh_3xl,H. CAMISA LONG BEACH M/C BIG SIZE P/C WHITE,LBPC-B03-102X-WH/3XL,7448354392342,True,variant_product,
product_template_lbpc_b03_102x_wh_2xl,H. CAMISA LONG BEACH M/C BIG SIZE P/C WHITE,LBPC-B03-102X-WH/2XL,7448339352392,True,variant_product,
product_template_lbpc_b03_102x_wh_1xl,H. CAMISA LONG BEACH M/C BIG SIZE P/C WHITE,LBPC-B03-102X-WH/1XL,7448343493401,True,variant_product,
product_template_cb_h21_003ka,H. PANTALON P/HOMBRE CUBAVERA BANANA CREPE,CB-H21-003KA/L,7448336626656,True,variant_product,Talla: L
product_template_cb_h22_006nv,Terno CB-H22-006NV,CB-H22-006NV/32,7448339436474,True,variant_product,Talla: 32
product_template_cb_h22_006bw,Terno CB-H22-006BW,CB-H22-006BW/36,7448339467492,True,variant_product,Talla: 36
product_template_cuwsd012_112,H. CAMISA M/C CUBAVERA BRILLIANT WHITE,CUWSD012-112/M,051054297885,True,variant_product,Talla: M
product_template_cuwsd012_112,H. CAMISA M/C CUBAVERA BRILLIANT WHITE,CUWSD012-112/L,051054297892,True,variant_product,Talla: L
product_template_cb_h20_005nv,Terno CB-H20-005NV,CB-H20-005NV/40,7448338548581,True,variant_product,Talla: 40
product_template_cuwsd012_112,H. CAMISA M/C CUBAVERA BRILLIANT WHITE,CUWSD012-112/S,051054297878,True,variant_product,Talla: S
