id,match_method,product_tmpl_id/id,Internal Reference,Barcode,Name,Variant Values,Sales Price,Cost
__export__.product_product_87881_9285a3b6,tmpl_id,__import__.product_template_23e312010_8bc_2,23E312010-8BC-2/46,23E3120108244628,Terno 23E312010-8BC-2,Talla: 46,243.39,0.00
__export__.product_product_87882_2aad6c8b,tmpl_id,__import__.product_template_23e312010_8bc_2,23E312010-8BC-2/48,23E3120108244830,Terno 23E312010-8BC-2,Talla: 48,243.39,0.00
__export__.product_product_87888_b0847779,tmpl_id,__import__.product_template_23e3705_25bc_2,23E3705-25BC-2/46,23E37052520244628,Terno 23E3705-25BC-2,Talla: 46,243.39,0.00
__export__.product_product_87889_dce54081,tmpl_id,__import__.product_template_23e3705_25bc_2,23E3705-25BC-2/48,23E37052520244830,Terno 23E3705-25BC-2,Talla: 48,243.39,0.00
__export__.product_product_87890_4f172662,tmpl_id,__import__.product_template_23e3705_25bc_2,23E3705-25BC-2/50,23E37052520245032,Terno 23E3705-25BC-2,Talla: 50,243.39,0.00
__export__.product_product_87891_e9cde7db,tmpl_id,__import__.product_template_23e3705_25bc_2,23E3705-25BC-2/52,23E37052520245234,Terno 23E3705-25BC-2,Talla: 52,243.39,0.00
__export__.product_product_87892_19f68a35,tmpl_id,__import__.product_template_23e3705_25bc_2,23E3705-25BC-2/54,23E37052520245436,Terno 23E3705-25BC-2,Talla: 54,243.39,0.00
__export__.product_product_87893_23a719ba,tmpl_id,__import__.product_template_23e3705_25bc_2,23E3705-25BC-2/56,23E37052520245638,Terno 23E3705-25BC-2,Talla: 56,243.39,0.00
__export__.product_product_87894_3ded82b8,tmpl_id,__import__.product_template_23e3705_25bc_2,23E3705-25BC-2/58,23E37052520245840,Terno 23E3705-25BC-2,Talla: 58,243.39,0.00
__export__.product_product_87895_9569c1ff,tmpl_id,__import__.product_template_23e5296_4bc_2,23E5296-4BC-2/46,23E5296420244628,Terno 23E5296-4BC-2,Talla: 46,260.78,0.00
__export__.product_product_87896_ac919b4b,tmpl_id,__import__.product_template_23e5296_4bc_2,23E5296-4BC-2/48,23E5296420244830,Terno 23E5296-4BC-2,Talla: 48,260.78,0.00
__export__.product_product_87897_69700d9f,tmpl_id,__import__.product_template_23e5296_4bc_2,23E5296-4BC-2/50,23E5296420245032,Terno 23E5296-4BC-2,Talla: 50,260.78,0.00
__export__.product_product_87898_8d21e203,tmpl_id,__import__.product_template_23e5296_4bc_2,23E5296-4BC-2/52,23E5296420245234,Terno 23E5296-4BC-2,Talla: 52,260.78,0.00
__export__.product_product_87899_05b0d249,tmpl_id,__import__.product_template_23e5296_4bc_2,23E5296-4BC-2/54,23E5296420245436,Terno 23E5296-4BC-2,Talla: 54,260.78,0.00
__export__.product_product_87900_509efdbc,tmpl_id,__import__.product_template_23e5296_4bc_2,23E5296-4BC-2/56,23E5296420245638,Terno 23E5296-4BC-2,Talla: 56,260.78,0.00
__export__.product_product_87901_f6362780,tmpl_id,__import__.product_template_23e5296_4bc_2,23E5296-4BC-2/58,23E5296420245840,Terno 23E5296-4BC-2,Talla: 58,260.78,0.00
__export__.product_product_87883_efbf1a5c,tmpl_id,__import__.product_template_23e312010_8bc_2,23E312010-8BC-2/50,23E3120108245032,Terno 23E312010-8BC-2,Talla: 50,243.39,0.00
__export__.product_product_87884_543c2e9d,tmpl_id,__import__.product_template_23e312010_8bc_2,23E312010-8BC-2/52,23E3120108245234,Terno 23E312010-8BC-2,Talla: 52,243.39,0.00
__export__.product_product_87885_9df5ae92,tmpl_id,__import__.product_template_23e312010_8bc_2,23E312010-8BC-2/54,23E3120108245436,Terno 23E312010-8BC-2,Talla: 54,243.39,0.00
__export__.product_product_87886_b4d2d285,tmpl_id,__import__.product_template_23e312010_8bc_2,23E312010-8BC-2/56,23E3120108245638,Terno 23E312010-8BC-2,Talla: 56,243.39,0.00
__export__.product_product_87887_c0117e05,tmpl_id,__import__.product_template_23e312010_8bc_2,23E312010-8BC-2/58,23E3120108245840,Terno 23E312010-8BC-2,Talla: 58,243.39,0.00
__export__.product_product_87904_52cdc549,tmpl_id,__import__.product_template_016_zoley_top,016-ZOLEY-TOP/L,016ZOTP/OL,TOP DAMA ZOLEY FUCSIA Y BLANCO,Talla: L,43.39,0.00
__export__.product_product_87903_9edaae26,tmpl_id,__import__.product_template_016_zoley_top,016-ZOLEY-TOP/M,016ZOTP/OM,TOP DAMA ZOLEY FUCSIA Y BLANCO,Talla: M,43.39,0.00
__export__.product_product_87906_57d78bb9,tmpl_id,__import__.product_template_007_zoley_top,007-ZOLEY-TOP/L,007ZOTP/L,TOP LINO ZOLEY ARENA,Talla: L,43.39,0.00
__export__.product_product_87908_bd7b373d,tmpl_id,__import__.product_template_007_zoley_pant,007-ZOLEY-PANT/L,007ZPAN/L,PANTALON LINO ZOLEY ARENA,Talla: L,51.22,0.00
__export__.product_product_87911_09b67d72,tmpl_id,__import__.product_template_003_zoley_sh,003-ZOLEY-SH/XL,003ZOS/OXL,SHORT ZOLEY LINO VERDE,Talla: XL,46.87,0.00
__export__.product_product_87910_65551293,tmpl_id,__import__.product_template_003_zoley_sh,003-ZOLEY-SH/L,003ZOSH/OL,SHORT ZOLEY LINO VERDE,Talla: L,46.87,0.00
__export__.product_product_87905_40fb32c9,tmpl_id,__import__.product_template_007_zoley_top,007-ZOLEY-TOP/M,007ZOTP/M,TOP LINO ZOLEY ARENA,Talla: M,43.39,0.00
__export__.product_product_87907_00518dd9,tmpl_id,__import__.product_template_007_zoley_pant,007-ZOLEY-PANT/M,007ZPAN/M,PANTALON LINO ZOLEY ARENA,Talla: M,51.22,0.00
__export__.product_product_87909_dae4e328,tmpl_id,__import__.product_template_003_zoley_sh,003-ZOLEY-SH/M,003ZOSH/OM,SHORT ZOLEY LINO VERDE,Talla: M,46.87,0.00
__export__.product_product_86521_7994e079,tmpl_id,__import__.product_template_pt_008_black_1,PT-008-BLACK-1/40,PT-008-BLACK-1/O40,Pantalon PT-008-BLACK-1,Talla: 40,39.04,0.00
__export__.product_product_86986_2a70e545,tmpl_id,__import__.product_template_pt_17001_7,PT-17001-7/38,PT-17001-7/O38,Pantalon PT-17001-7,Talla: 38,47.74,0.00
__export__.product_product_87918_15bd8c9d,tmpl_id,__import__.product_template_ern_sabat_1259,ERN-SABAT-1259-16.5-S2,ERNST1259/16.5-S2,H. CAMISA P/S BRUNO CASSINI WHITE 34-35,"Talla: 16.5, Manga de Camisa: S2 - 34/35",47.74,0.00
__export__.product_product_87930_4b823994,tmpl_id,__import__.product_template_ern_sabat_1259dc,ERN-SABAT-1259DC-14.5-S2,ERNS125914502,H. CAMISA D/P BRUNO CASSINI WHITE 34-35,"Talla: 14.5, Manga de Camisa: S2 - 34/35",65.13,0.00
__export__.product_product_87945_da05c60f,tmpl_id,__import__.product_template_zp_gam_cr_s_f_cassini,ZP-GAM-CR-S/F-CASSINI/7,ZPGAMCRSFCAS/OO7,Zapato ZP-GAM-CR-S/F-CASSINI,Talla: 7,152.09,0.00
__export__.product_product_87946_cfe1d2cd,tmpl_id,__import__.product_template_zp_gam_cr_s_f_cassini,ZP-GAM-CR-S/F-CASSINI/7.5,ZPGAMCRSFCAS/OO7.5,Zapato ZP-GAM-CR-S/F-CASSINI,Talla: 7.5,152.09,0.00
__export__.product_product_87947_fe965e80,tmpl_id,__import__.product_template_zp_gam_cr_s_f_cassini,ZP-GAM-CR-S/F-CASSINI/8,ZPGAMCRSFCAS/OO8,Zapato ZP-GAM-CR-S/F-CASSINI,Talla: 8,152.09,0.00
__export__.product_product_87948_eb920a9a,tmpl_id,__import__.product_template_zp_gam_cr_s_f_cassini,ZP-GAM-CR-S/F-CASSINI/8.5,ZPGAMCRSFCAS/OO8.5,Zapato ZP-GAM-CR-S/F-CASSINI,Talla: 8.5,152.09,0.00
__export__.product_product_87949_994a3443,tmpl_id,__import__.product_template_zp_gam_cr_s_f_cassini,ZP-GAM-CR-S/F-CASSINI/9,ZPGAMCRSFCAS/OO9,Zapato ZP-GAM-CR-S/F-CASSINI,Talla: 9,152.09,0.00
__export__.product_product_87950_45dca53a,tmpl_id,__import__.product_template_zp_gam_cr_s_f_cassini,ZP-GAM-CR-S/F-CASSINI/9.5,ZPGAMCRSFCAS/OO9.5,Zapato ZP-GAM-CR-S/F-CASSINI,Talla: 9.5,152.09,0.00
__export__.product_product_87951_c2d62525,tmpl_id,__import__.product_template_zp_gam_cr_s_f_cassini,ZP-GAM-CR-S/F-CASSINI/10,ZPGAMCRSFCAS/OO10,Zapato ZP-GAM-CR-S/F-CASSINI,Talla: 10,152.09,0.00
__export__.product_product_87955_38f089f3,tmpl_id,__import__.product_template_ern_llana_1260dc,ERN-LLANA-1260DC-14.5-S2,ERNLL1260DC-14.5-S2,H. CAMISA P/CABALLERO D/P WHITE BRUNO CASSINI,"Talla: 14.5, Manga de Camisa: S2 - 34/35",65.13,0.00
__export__.product_product_87954_0f01b002,tmpl_id,__import__.product_template_ern_llana_1260dc,ERN-LLANA-1260DC-14.5-S1,ERNLL1260DC-14.5-S1,H. CAMISA P/CABALLERO D/P WHITE BRUNO CASSINI,"Talla: 14.5, Manga de Camisa: S1 - 32/33",65.13,0.00
__export__.product_product_87957_e320b4b0,tmpl_id,__import__.product_template_ern_llana_1260dc,ERN-LLANA-1260DC-17-S2,ERNLL1260DC-17-S2,H. CAMISA P/CABALLERO D/P WHITE BRUNO CASSINI,"Talla: 17, Manga de Camisa: S2 - 34/35",65.13,0.00
__export__.product_product_87956_a0daea7f,tmpl_id,__import__.product_template_ern_llana_1260dc,ERN-LLANA-1260DC-17-S1,ERNLL1260DC-17-S1,H. CAMISA P/CABALLERO D/P WHITE BRUNO CASSINI,"Talla: 17, Manga de Camisa: S1 - 32/33",65.13,0.00
__export__.product_product_87960_34e37b3a,tmpl_id,__import__.product_template_ern_llana_1260,ERN-LLANA-1260-17-S1,ERNLL126017-S1,H. CAMISA P/CABALLERO P/S WHITE BRUNO CASSINI,"Talla: 17, Manga de Camisa: S1 - 32/33",47.74,0.00
__export__.product_product_87961_b847bc1f,tmpl_id,__import__.product_template_ern_llana_1260,ERN-LLANA-1260-17-S2,ERNLL126017-S2,H. CAMISA P/CABALLERO P/S WHITE BRUNO CASSINI,"Talla: 17, Manga de Camisa: S2 - 34/35",47.74,0.00
__export__.product_product_87962_0c12ec92,tmpl_id,__import__.product_template_ern_llana_1260,ERN-LLANA-1260-17.5-S1,ERNLL126017.5-S1,H. CAMISA P/CABALLERO P/S WHITE BRUNO CASSINI,"Talla: 17.5, Manga de Camisa: S1 - 32/33",47.74,0.00
__export__.product_product_87963_c5ddb8f9,tmpl_id,__import__.product_template_ern_llana_1260,ERN-LLANA-1260-17.5-S2,ERNLL126017.5-S2,H. CAMISA P/CABALLERO P/S WHITE BRUNO CASSINI,"Talla: 17.5, Manga de Camisa: S2 - 34/35",47.74,0.00
__export__.product_product_87967_17f01a72,tmpl_id,__import__.product_template_zp_gam_cof_s_f_cassini,ZP-GAM-COF-S/F-CASSINI/8.5,ZPGAMCOFSFCAS/OO8.5,Zapato ZP-GAM-COF-S/F-CASSINI,Talla: 8.5,152.09,0.00
__export__.product_product_87972_ea83a755,tmpl_id,__import__.product_template_cuwsp014_467,CUWSP014-467/L,7448342959953,H. CAMISA CUBAVERA M/C P/CABALLERO MEDITERRANEA B,Talla: L,73.83,0.00
__export__.product_product_87976_346933cb,tmpl_id,__import__.product_template_tl_y23_101b_a,TL-Y23-101B.A/34,7453040766789,Terno TL-Y23-101B.A,Talla: 34,47.74,0.00
__export__.product_product_87980_87c56fb0,tmpl_id,__import__.product_template_tl_10_500b,TL-10-500B/46,TL-10-500B/O46,Terno TL-10-500B,Talla: 46,165.13,0.00
__export__.product_product_87991_acdc8afb,tmpl_id,__import__.product_template_tl_d23_1102a_a,TL-D23-1102A.A/40,7453040873685,Terno TL-D23-1102A.A,Talla: 40,47.74,0.00
__export__.product_product_87993_14634eb9,tmpl_id,__import__.product_template_tl_d23_1101d_a,TL-D23-1101D.A/32,TL-D23-1101D.A/O32,Terno TL-D23-1101D.A,Talla: 32,47.74,0.00
__export__.product_product_87982_0e669a27,tmpl_id,__import__.product_template_tl_10_500b,TL-10-500B/38,TL-10-500B/O38,Terno TL-10-500B,Talla: 38,165.13,0.00
__export__.product_product_87983_feb67f9f,tmpl_id,__import__.product_template_tl_10_500b,TL-10-500B/40,TL-10-500B/O40,Terno TL-10-500B,Talla: 40,165.13,0.00
__export__.product_product_88000_bdcb1ccb,tmpl_id,__import__.product_template_tl_d23_1102b_a,TL-D23-1102B.A/34,745304087375,Terno TL-D23-1102B.A,Talla: 34,47.74,0.00
__export__.product_product_87998_477b4d06,tmpl_id,__import__.product_template_tl_d23_1102b_a,TL-D23-1102B.A/30,7453040873739,Terno TL-D23-1102B.A,Talla: 30,47.74,0.00
__export__.product_product_87984_0363c32e,tmpl_id,__import__.product_template_tl_10_500b,TL-10-500B/42,TL-10-500B/O42,Terno TL-10-500B,Talla: 42,165.13,0.00
__export__.product_product_87981_65c7e75d,tmpl_id,__import__.product_template_tl_10_500b,TL-10-500B/36,TL-10-500B/O36,Terno TL-10-500B,Talla: 36,165.13,0.00
__export__.product_product_88001_10a0c7c9,tmpl_id,__import__.product_template_tl_d23_1102b_a,TL-D23-1102B.A/36,745304087376,Terno TL-D23-1102B.A,Talla: 36,47.74,0.00
__export__.product_product_87987_3ccb3c07,tmpl_id,__import__.product_template_tl_d23_1102a_a,TL-D23-1102A.A/32,TL-D23-1102A.A/O32,Terno TL-D23-1102A.A,Talla: 32,47.74,0.00
__export__.product_product_87974_3bb48d33,tmpl_id,__import__.product_template_tl_y23_101b_a,TL-Y23-101B.A/30,TL-Y23-101B.A/O30,Terno TL-Y23-101B.A,Talla: 30,47.74,0.00
__export__.product_product_87990_cb801035,tmpl_id,__import__.product_template_tl_d23_1102a_a,TL-D23-1102A.A/38,7453040873678,Terno TL-D23-1102A.A,Talla: 38,47.74,0.00
__export__.product_product_88004_0bdf281f,tmpl_id,__import__.product_template_tl_d23_1102d_a,TL-D23-1102D.A/30,TL-D23-1102D.A/O30,Terno TL-D23-1102D.A,Talla: 30,47.74,0.00
__export__.product_product_88014_c74659d4,tmpl_id,__import__.product_template_tl_d23_1102c_a,TL-D23-1102C.A/38,7453040873876,Terno TL-D23-1102C.A,Talla: 38,47.74,0.00
__export__.product_product_88018_683af57f,tmpl_id,__import__.product_template_tl_y23_104a_b,TL-Y23-104A.B/34,205005476960,Terno TL-Y23-104A.B,Talla: 34,47.74,0.00
__export__.product_product_87985_4c9cdad0,tmpl_id,__import__.product_template_tl_10_500b,TL-10-500B/44,TL-10-500B/O44,Terno TL-10-500B,Talla: 44,165.13,0.00
__export__.product_product_87978_70b9348e,tmpl_id,__import__.product_template_tl_y23_101b_a,TL-Y23-101B.A/38,745304076680,Terno TL-Y23-101B.A,Talla: 38,47.74,0.00
__export__.product_product_87997_00ee130d,tmpl_id,__import__.product_template_tl_d23_1101d_a,TL-D23-1101D.A/40,745304087358,Terno TL-D23-1101D.A,Talla: 40,47.74,0.00
__export__.product_product_87994_432a90a7,tmpl_id,__import__.product_template_tl_d23_1101d_a,TL-D23-1101D.A/34,7453040873555,Terno TL-D23-1101D.A,Talla: 34,47.74,0.00
__export__.product_product_88002_43810611,tmpl_id,__import__.product_template_tl_d23_1102b_a,TL-D23-1102B.A/38,745304087377,Terno TL-D23-1102B.A,Talla: 38,47.74,0.00
__export__.product_product_88003_85c8c0e0,tmpl_id,__import__.product_template_tl_d23_1102b_a,TL-D23-1102B.A/40,7453040873784,Terno TL-D23-1102B.A,Talla: 40,47.74,0.00
__export__.product_product_88013_b11acac2,tmpl_id,__import__.product_template_tl_d23_1102c_a,TL-D23-1102C.A/36,7453040873869,Terno TL-D23-1102C.A,Talla: 36,47.74,0.00
__export__.product_product_88010_fe2e106c,tmpl_id,__import__.product_template_tl_d23_1102c_a,TL-D23-1102C.A/30,7453040873838,Terno TL-D23-1102C.A,Talla: 30,47.74,0.00
__export__.product_product_88011_349f125c,tmpl_id,__import__.product_template_tl_d23_1102c_a,TL-D23-1102C.A/32,7453040873845,Terno TL-D23-1102C.A,Talla: 32,47.74,0.00
__export__.product_product_88009_5d9b71c3,tmpl_id,__import__.product_template_tl_d23_1102d_a,TL-D23-1102D.A/40,7453040873982,Terno TL-D23-1102D.A,Talla: 40,47.74,0.00
__export__.product_product_88008_6d77add1,tmpl_id,__import__.product_template_tl_d23_1102d_a,TL-D23-1102D.A/38,7453040873975,Terno TL-D23-1102D.A,Talla: 38,47.74,0.00
__export__.product_product_88007_2e205d02,tmpl_id,__import__.product_template_tl_d23_1102d_a,TL-D23-1102D.A/36,7453040873968,Terno TL-D23-1102D.A,Talla: 36,47.74,0.00
__export__.product_product_88006_eddce9d2,tmpl_id,__import__.product_template_tl_d23_1102d_a,TL-D23-1102D.A/34,7453040873951,Terno TL-D23-1102D.A,Talla: 34,47.74,0.00
__export__.product_product_88005_b0565556,tmpl_id,__import__.product_template_tl_d23_1102d_a,TL-D23-1102D.A/32,7453040873944,Terno TL-D23-1102D.A,Talla: 32,47.74,0.00
__export__.product_product_87988_8eed27cb,tmpl_id,__import__.product_template_tl_d23_1102a_a,TL-D23-1102A.A/34,7453040873654,Terno TL-D23-1102A.A,Talla: 34,47.74,0.00
__export__.product_product_87995_224b695f,tmpl_id,__import__.product_template_tl_d23_1101d_a,TL-D23-1101D.A/36,7453040873562,Terno TL-D23-1101D.A,Talla: 36,47.74,0.00
__export__.product_product_87992_86902dc6,tmpl_id,__import__.product_template_tl_d23_1101d_a,TL-D23-1101D.A/30,TL-D23-1101D.A/30,Terno TL-D23-1101D.A,Talla: 30,47.74,0.00
__export__.product_product_87975_cf840d70,tmpl_id,__import__.product_template_tl_y23_101b_a,TL-Y23-101B.A/32,TL-Y23-101B.A/O32,Terno TL-Y23-101B.A,Talla: 32,47.74,0.00
__export__.product_product_88021_e3eed9a0,tmpl_id,__import__.product_template_tl_y23_104a_b,TL-Y23-104A.B/40,205005476976,Terno TL-Y23-104A.B,Talla: 40,47.74,0.00
__export__.product_product_87977_40b80763,tmpl_id,__import__.product_template_tl_y23_101b_a,TL-Y23-101B.A/36,745304076679,Terno TL-Y23-101B.A,Talla: 36,47.74,0.00
__export__.product_product_87979_73e7bbad,tmpl_id,__import__.product_template_tl_y23_101b_a,TL-Y23-101B.A/40,7453040766819,Terno TL-Y23-101B.A,Talla: 40,47.74,0.00
__export__.product_product_88020_3f2f912f,tmpl_id,__import__.product_template_tl_y23_104a_b,TL-Y23-104A.B/38,20500547697,Terno TL-Y23-104A.B,Talla: 38,47.74,0.00
__export__.product_product_88012_45320fca,tmpl_id,__import__.product_template_tl_d23_1102c_a,TL-D23-1102C.A/34,7453040873852,Terno TL-D23-1102C.A,Talla: 34,47.74,0.00
__export__.product_product_87986_19c5ba41,tmpl_id,__import__.product_template_tl_d23_1102a_a,TL-D23-1102A.A/30,7453040873630,Terno TL-D23-1102A.A,Talla: 30,47.74,0.00
__export__.product_product_87996_9f275ee8,tmpl_id,__import__.product_template_tl_d23_1101d_a,TL-D23-1101D.A/38,745304087357,Terno TL-D23-1101D.A,Talla: 38,47.74,0.00
__export__.product_product_87999_3b5321e1,tmpl_id,__import__.product_template_tl_d23_1102b_a,TL-D23-1102B.A/32,7453040873746,Terno TL-D23-1102B.A,Talla: 32,47.74,0.00
__export__.product_product_88015_a4ce92e2,tmpl_id,__import__.product_template_tl_d23_1102c_a,TL-D23-1102C.A/40,7453040873883,Terno TL-D23-1102C.A,Talla: 40,47.74,0.00
__export__.product_product_88019_85dbbe10,tmpl_id,__import__.product_template_tl_y23_104a_b,TL-Y23-104A.B/36,2050054769628,Terno TL-Y23-104A.B,Talla: 36,47.74,0.00
__export__.product_product_88016_81832aa9,tmpl_id,__import__.product_template_tl_y23_104a_b,TL-Y23-104A.B/30,2050054769567,Terno TL-Y23-104A.B,Talla: 30,47.74,0.00
__export__.product_product_88017_8d2290b8,tmpl_id,__import__.product_template_tl_y23_104a_b,TL-Y23-104A.B/32,2050054769581,Terno TL-Y23-104A.B,Talla: 32,47.74,0.00
__export__.product_product_87989_4c54b779,tmpl_id,__import__.product_template_tl_d23_1102a_a,TL-D23-1102A.A/36,7453040873661,Terno TL-D23-1102A.A,Talla: 36,47.74,0.00
__export__.product_product_88027_8437359b,tmpl_id,__import__.product_template_tl_d23_1101c_a,TL-D23-1101C.A/40,7453040873487,Terno TL-D23-1101C.A,Talla: 40,47.74,0.00
__export__.product_product_88025_fb61af8f,tmpl_id,__import__.product_template_tl_d23_1101c_a,TL-D23-1101C.A/36,745304087346,Terno TL-D23-1101C.A,Talla: 36,47.74,0.00
__export__.product_product_88024_5ff4b402,tmpl_id,__import__.product_template_tl_d23_1101c_a,TL-D23-1101C.A/34,745304087345,Terno TL-D23-1101C.A,Talla: 34,47.74,0.00
__export__.product_product_88026_8d22b04c,tmpl_id,__import__.product_template_tl_d23_1101c_a,TL-D23-1101C.A/38,745304087347,Terno TL-D23-1101C.A,Talla: 38,47.74,0.00
__export__.product_product_88028_a79abae3,tmpl_id,__import__.product_template_lbpc_b30_101s_wh,LBPC-B30-101S-WH/M,0743682060121,H. T-SHIRT LONG BEACH M/C WHITE,Talla: M,21.65,0.00
__export__.product_product_88031_9f636468,tmpl_id,__import__.product_template_fa_33_1035br,FA-33-1035BR/46,0743682083014,Terno FA-33-1035BR,Talla: 46,243.39,0.00
__export__.product_product_88038_175a13cb,tmpl_id,__import__.product_template_fa_33_999r_nv,FA-33-999R-NV/38,0743682008352,Terno FA-33-999R-NV,Talla: 38,243.39,0.00
__export__.product_product_88040_ed9f4127,tmpl_id,__import__.product_template_fa_33_999r_nv,FA-33-999R-NV/44,0743682008383,Terno FA-33-999R-NV,Talla: 44,243.39,0.00
__export__.product_product_88037_6382d3ef,tmpl_id,__import__.product_template_fa_33_999r_nv,FA-33-999R-NV/46,0743682008390,Terno FA-33-999R-NV,Talla: 46,243.39,0.00
__export__.product_product_88034_14977b77,tmpl_id,__import__.product_template_fa_33_1035br,FA-33-1035BR/40,0743682082987,Terno FA-33-1035BR,Talla: 40,243.39,0.00
__export__.product_product_88043_506624b1,tmpl_id,__import__.product_template_tl_d23_1101b_a,TL-D23-1101B.A/34,7453040873357,Terno TL-D23-1101B.A,Talla: 34,47.74,0.00
__export__.product_product_88042_ad9bf0e2,tmpl_id,__import__.product_template_tl_d23_1101b_a,TL-D23-1101B.A/32,7453040873340,Terno TL-D23-1101B.A,Talla: 32,47.74,0.00
__export__.product_product_88036_bc2a63be,tmpl_id,__import__.product_template_fa_33_1035br,FA-33-1035BR/44,0743682083007,Terno FA-33-1035BR,Talla: 44,243.39,0.00
__export__.product_product_88041_436aaa5b,tmpl_id,__import__.product_template_tl_d23_1101b_a,TL-D23-1101B.A/30,745304087333,Terno TL-D23-1101B.A,Talla: 30,47.74,0.00
__export__.product_product_88052_b885a340,tmpl_id,__import__.product_template_tl_d23_1101a_a,TL-D23-1101A.A/40,7453040873289,Terno TL-D23-1101A.A,Talla: 40,47.74,0.00
__export__.product_product_88039_fcf79446,tmpl_id,__import__.product_template_fa_33_999r_nv,FA-33-999R-NV/40,0743682008369,Terno FA-33-999R-NV,Talla: 40,243.39,0.00
__export__.product_product_88033_4f380dc0,tmpl_id,__import__.product_template_fa_33_1035br,FA-33-1035BR/38,0743682082970,Terno FA-33-1035BR,Talla: 38,243.39,0.00
__export__.product_product_88023_3949011b,tmpl_id,__import__.product_template_tl_d23_1101c_a,TL-D23-1101C.A/32,TL-D23-1101C.A/O32,Terno TL-D23-1101C.A,Talla: 32,47.74,0.00
__export__.product_product_88054_af2d397b,tmpl_id,__import__.product_template_fa_33_1000f_sl,FA-33-1000F-SL/40,0743682008864,Terno FA-33-1000F-SL,Talla: 40,243.39,0.00
__export__.product_product_88047_328a94bf,tmpl_id,__import__.product_template_tl_d23_1101a_a,TL-D23-1101A.A/30,7453040873234,Terno TL-D23-1101A.A,Talla: 30,47.74,0.00
__export__.product_product_88053_71e1e19c,tmpl_id,__import__.product_template_fa_33_1000f_sl,FA-33-1000F-SL/38,0743682008857,Terno FA-33-1000F-SL,Talla: 38,243.39,0.00
__export__.product_product_88056_d704fe24,tmpl_id,__import__.product_template_fa_33_1000f_nv,FA-33-1000F-NV/46,0743682008949,Terno FA-33-1000F-NV,Talla: 46,243.39,0.00
__export__.product_product_88062_3613e51f,tmpl_id,__import__.product_template_fa_33_1001f_burg,FA-33-1001F-BURG/44,0743682008789,Terno FA-33-1001F-BURG,Talla: 44,243.39,0.00
