Template External ID,Template Name,Source Variant External ID,Variant Attributes Key,Internal Reference,Barcode,Sales Price,Cost,Weight,Original Product Values
adams_tmpl_m_vestido_estampado_lila,M. VESTIDO ESTAMPADO LILA,adams_ref_amira_es_az_s,Talla=S,REF-AMIRA-ES-AZ/S,REF-AMIRA-ES-AZ/OS,148.61,0.00,0.0,Talla:S
adams_tmpl_m_vestido_estampado_lila,M. VESTIDO ESTAMPADO LILA,adams_ref_amira_es_az_m,Talla=M,REF-AMIRA-ES-AZ/M,REF-AMIRA-ES-AZ/OM,148.61,0.00,0.0,Talla:M
adams_tmpl_vestido_roxana_white,VESTIDO ROXANA WHITE,adams_ve_roxana_wh_m,Color=Blanco|Talla=M,VE-ROXANA-WH/M,VE-ROXANA-WH/M,146.87,0.00,0.0,"Talla:M,Color:Blanco"
adams_tmpl_vestido_roxana_white,VESTIDO ROXANA WHITE,adams_ve_roxana_wh_l,Color=Blanco|Talla=L,VE-ROXANA-WH/L,VE-ROXANA-WH/L,146.87,0.00,0.0,"Talla:L,Color:Blanco"
adams_tmpl_m_vestido_mopa_negro,M. VESTIDO MOPA NEGRO,adams_ref_narel_ne_m,Color=Negro|Talla=M,REF-NAREL-NE/M,REF-NAREL-NE/OM,146.87,0.00,0.0,"Talla:M,Color:Negro"
adams_tmpl_m_vestido_mopa_negro,M. VESTIDO MOPA NEGRO,adams_ref_narel_ne_s,Color=Negro|Talla=S,REF-NAREL-NE/S,REF-NAREL-NE/OS,146.87,0.00,0.0,"Talla:S,Color:Negro"
adams_tmpl_m_vestido_mopa_negro,M. VESTIDO MOPA NEGRO,adams_ref_narel_ne_l,Color=Negro|Talla=L,REF-NAREL-NE/L,REF-NAREL-NE/OL,146.87,0.00,0.0,"Talla:L,Color:Negro"
adams_tmpl_m_vestido_mopa_lino_estampado,M. VESTIDO MOPA LINO ESTAMPADO,adams_ref_leila_li_s,Talla=S,REF-LEILA-LI/S,REF-LEILA-LI/OS,172.09,0.00,0.0,Talla:S
adams_tmpl_m_vestido_mopa_lino_estampado,M. VESTIDO MOPA LINO ESTAMPADO,adams_ref_leila_li_xl,Talla=XL,REF-LEILA-LI/XL,REF-LEILA-LI/OXL,172.09,0.00,0.0,Talla:XL
adams_tmpl_m_vestido_mopa_lino_estampado,M. VESTIDO MOPA LINO ESTAMPADO,adams_ref_leila_li_m,Talla=M,REF-LEILA-LI/M,REF-LEILA-LI/OM,172.09,0.00,0.0,Talla:M
adams_tmpl_m_vestido_mopa_lino_estampado,M. VESTIDO MOPA LINO ESTAMPADO,adams_ref_leila_li_l,Talla=L,REF-LEILA-LI/L,REF-LEILA-LI/OL,172.09,0.00,0.0,Talla:L
adams_tmpl_m_vestido_mopa_jeans,M. VESTIDO MOPA JEANS,adams_ref_ivana_je_s,Talla=S,REF-IVANA-JE/S,REF-IVANA-JE/OS,166.00,0.00,0.0,Talla:S
adams_tmpl_m_vestido_mopa_jeans,M. VESTIDO MOPA JEANS,adams_ref_ivana_je_l,Talla=L,REF-IVANA-JE/L,REF-IVANA-JE/OL,166.00,0.00,0.0,Talla:L
adams_tmpl_m_vestido_mopa_jeans,M. VESTIDO MOPA JEANS,adams_ref_ivana_je_m,Talla=M,REF-IVANA-JE/M,REF-IVANA-JE/OM,166.00,0.00,0.0,Talla:M
adams_tmpl_m_vestido_estampado_vino,M. VESTIDO ESTAMPADO VINO,adams_ref_hortensia_vi_l,Color=Vino|Talla=L,REF-HORTENSIA-VI/L,REF-HORTENSIA-VI/OL,142.52,0.00,0.0,"Talla:L,Color:Vino"
adams_tmpl_m_vestido_estampado_vino,M. VESTIDO ESTAMPADO VINO,adams_ref_hortensia_vi_xl,Color=Vino|Talla=XL,REF-HORTENSIA-VI/XL,REF-HORTENSIA-VI/OXL,142.52,0.00,0.0,"Talla:XL,Color:Vino"
adams_tmpl_pin_accesorio_p_caballeros_purpura,PIN ACCESORIO P/CABALLEROS PURPURA,adams_pin_a01_pur,,PIN-A01-PUR,PIN-A01-PUR,6.00,0.00,0.0,
adams_tmpl_bateria_sellada_12v_4ah,BATERIA SELLADA 12V - 4AH,adams_cebat_7568,,CEBAT-7568,,8.00,0.00,0.0,
adams_tmpl_terno_ve_passion_esl,Terno VE-PASSION-ESL,adams_ve_passion_esl_10,Talla=10,VE-PASSION-ESL/10,VEPASSIONESL10,344.26,0.00,0.0,Talla:10
adams_tmpl_terno_ve_passion_bl_a,Terno VE-PASSION-BL-A,adams_ve_passion_bl_a_10,Color=Negro|Talla=10,VE-PASSION-BL-A/10,VEPASSIONBLA10,239.91,0.00,0.0,"Talla:10,Color:Negro"
adams_tmpl_terno_ve_passion_dro,Terno VE-PASSION-DRO,adams_ve_passion_dro_8,Talla=8,VE-PASSION-DRO/8,VEPASSIONDRO8,292.09,0.00,0.0,Talla:8
adams_tmpl_terno_ve_passion_ol,Terno VE-PASSION-OL,adams_ve_passion_ol_8,Talla=8,VE-PASSION-OL/8,VEPASSIONOL8,344.26,0.00,0.0,Talla:8
adams_tmpl_pantalon_p_dama_cien_white,PANTALON P/DAMA CIEN WHITE,adams_pant_cien_wh_s,Color=Blanco|Talla=S,PANT-CIEN-WH/S,PANT-CIEN-WH/S,61.65,0.00,0.0,"Talla:S,Color:Blanco"
adams_tmpl_pantalon_p_dama_cien_white,PANTALON P/DAMA CIEN WHITE,adams_pant_cien_wh_m,Color=Blanco|Talla=M,PANT-CIEN-WH/M,PANT-CIEN-WH/M,61.65,0.00,0.0,"Talla:M,Color:Blanco"
adams_tmpl_pantalon_p_dama_cien_white,PANTALON P/DAMA CIEN WHITE,adams_pant_cien_wh_l,Color=Blanco|Talla=L,PANT-CIEN-WH/L,PANT-CIEN-WH/L,61.65,0.00,0.0,"Talla:L,Color:Blanco"
adams_tmpl_pantalon_p_dama_cien_beige,PANTALON P/DAMA CIEN BEIGE,adams_pant_cien_bg_s,Talla=S,PANT-CIEN-BG/S,PANT-CIEN-BG/S,61.65,0.00,0.0,Talla:S
adams_tmpl_pantalon_p_dama_cien_beige,PANTALON P/DAMA CIEN BEIGE,adams_pant_cien_bg_m,Talla=M,PANT-CIEN-BG/M,PANT-CIEN-BG/M,61.65,0.00,0.0,Talla:M
adams_tmpl_pantalon_p_dama_cien_beige,PANTALON P/DAMA CIEN BEIGE,adams_pant_cien_bg_l,Talla=L,PANT-CIEN-BG/L,PANT-CIEN-BG/L,61.65,0.00,0.0,Talla:L
adams_tmpl_pin_accesorio_p_caballeros_coffe,PIN ACCESORIO P/CABALLEROS COFFE,adams_pin_a01_cof,,PIN-A01-COF,PIN-A01-COF,6.00,0.00,0.0,
adams_tmpl_pin_accesorio_p_caballeros_morado,PIN ACCESORIO P/CABALLEROS MORADO,adams_pin_a01_mo,,PIN-A01-MO,PI-A01-MO,6.00,0.00,0.0,
adams_tmpl_zapato_zp_cassini_oxford_ml,Zapato ZP-CASSINI-OXFORD-ML,adams_zp_cassini_oxford_ml_7,Marca=Bruno Cassini|Talla=7,ZP-CASSINI-OXFORD-ML/7,ZPCASSINIOXFORDML7,152.09,0.00,0.0,"Talla:7,Marca:Bruno Cassini"
adams_tmpl_zapato_zp_cassini_oxford_ml,Zapato ZP-CASSINI-OXFORD-ML,adams_zp_cassini_oxford_ml_9_5,Marca=Bruno Cassini|Talla=9.5,ZP-CASSINI-OXFORD-ML/9.5,ZPCASSINIOXFORDML95,152.09,0.00,0.0,"Talla:9.5,Marca:Bruno Cassini"
adams_tmpl_zapato_zp_cassini_oxford_ml,Zapato ZP-CASSINI-OXFORD-ML,adams_zp_cassini_oxford_ml_9,Marca=Bruno Cassini|Talla=9,ZP-CASSINI-OXFORD-ML/9,ZPCASSINIOXFORDML9,152.09,0.00,0.0,"Talla:9,Marca:Bruno Cassini"
adams_tmpl_zapato_zp_cassini_oxford_ml,Zapato ZP-CASSINI-OXFORD-ML,adams_zp_cassini_oxford_ml_8_5,Marca=Bruno Cassini|Talla=8.5,ZP-CASSINI-OXFORD-ML/8.5,ZPCASSINIOXFORDML85,152.09,0.00,0.0,"Talla:8.5,Marca:Bruno Cassini"
adams_tmpl_zapato_zp_cassini_oxford_ml,Zapato ZP-CASSINI-OXFORD-ML,adams_zp_cassini_oxford_ml_8,Marca=Bruno Cassini|Talla=8,ZP-CASSINI-OXFORD-ML/8,ZPCASSINIOXFORDML8,152.09,0.00,0.0,"Talla:8,Marca:Bruno Cassini"
adams_tmpl_zapato_zp_cassini_oxford_ml,Zapato ZP-CASSINI-OXFORD-ML,adams_zp_cassini_oxford_ml_7_5,Marca=Bruno Cassini|Talla=7.5,ZP-CASSINI-OXFORD-ML/7.5,ZPCASSINIOXFORDML7.5,152.09,0.00,0.0,"Talla:7.5,Marca:Bruno Cassini"
adams_tmpl_m_gafas_p_dama_fendi,M. GAFAS P/DAMA FENDI,adams_23549_gaf_fendi,,23549-GAF-FENDI,23549-GAF-FENDI,14.70,0.00,0.0,
adams_tmpl_brazalete_p_damas_varios_modelos,BRAZALETE P/DAMAS VARIOS MODELOS,adams_bra_25,Talla=25,BRA-25,BRA-25,17.30,0.00,0.0,Talla:25
adams_tmpl_aretes_p_dama_v_modelos,ARETES P/DAMA V. MODELOS,adams_ar_25,Talla=25,AR-25,AR-25,14.70,0.00,0.0,Talla:25
adams_tmpl_cartera_coach_beige,CARTERA COACH BEIGE,adams_car_coach_bge,,CAR-COACH-BGE,CAR-COACH-BGE,50.35,0.00,0.0,
adams_tmpl_cartera_coach_khaki,CARTERA COACH KHAKI,adams_car_coach_kha,,CAR-COACH-KHA,CAR-COACH-KHA,62.52,0.00,0.0,
adams_tmpl_cartera_coach_black,CARTERA COACH BLACK,adams_car_coach_blk,Color=Negro,CAR-COACH-BLK,CAR-COACH-BLK,86.87,0.00,0.0,Color:Negro
adams_tmpl_cartera_steven_madden_beige,CARTERA STEVEN MADDEN BEIGE,adams_car_sm_bge,,CAR-SM-BGE,CAR-SM-BGE,50.35,0.00,0.0,
adams_tmpl_cartera_steven_madden_black,CARTERA STEVEN MADDEN BLACK,adams_car_sm_blk,Color=Negro,CAR-SM-BLK,CAR-SM-BLK,50.35,0.00,0.0,Color:Negro
adams_tmpl_cartera_carolina_herrera_black,CARTERA CAROLINA HERRERA BLACK,adams_car_ch_blk,Color=Negro,CAR-CH-BLK,CAR-CH-BLK,62.52,0.00,0.0,Color:Negro
adams_tmpl_cartera_guess_khaki,CARTERA GUESS KHAKI,adams_car_guess_kha,,CAR-GUESS-KHA,CAR-GUESS-KHA,55.57,0.00,0.0,
adams_tmpl_pantalon_pt_3705_25,Pantalon PT-3705-25,adams_pt_3705_25_10,Color=Azul Marino|Talla=10,PT-3705-25/10,PT-3705-25/10,57.99,0.00,0.0,"Talla:10,Color:Azul Marino"
adams_tmpl_pantalon_pt_3705_25,Pantalon PT-3705-25,adams_pt_3705_25_14,Marca=Bruno Cassini|Talla=14,PT-3705-25/14,PT-3705-25/14,57.99,0.00,0.0,"Talla:14,Marca:Bruno Cassini"
adams_tmpl_terno_24e510097_5bc_2,Terno 24E510097-5BC-2,adams_24e510097_5bc_2_58,Color=Azul|Marca=Bruno Cassini|Talla=58,24E510097-5BC-2/58,24E5100975245840,243.39,0.00,0.0,"Talla:58,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_terno_24e510097_5bc_2,Terno 24E510097-5BC-2,adams_24e510097_5bc_2_56,Color=Azul|Marca=Bruno Cassini|Talla=56,24E510097-5BC-2/56,24E5100975245638,243.39,0.00,0.0,"Talla:56,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_terno_24e510097_5bc_2,Terno 24E510097-5BC-2,adams_24e510097_5bc_2_64,Color=Azul|Marca=Bruno Cassini|Talla=64,24E510097-5BC-2/64,24E510097520246446,304.26,0.00,0.0,"Talla:64,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_terno_24e510097_5bc_2,Terno 24E510097-5BC-2,adams_24e510097_5bc_2_60,Color=Azul|Marca=Bruno Cassini|Talla=60,24E510097-5BC-2/60,24E510097520246042,304.26,0.00,0.0,"Talla:60,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_terno_24e510097_5bc_2,Terno 24E510097-5BC-2,adams_24e510097_5bc_2_62,Color=Azul|Marca=Bruno Cassini|Talla=62,24E510097-5BC-2/62,24E510097520246244,304.26,0.00,0.0,"Talla:62,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_terno_24e510097_5bc_2,Terno 24E510097-5BC-2,adams_24e510097_5bc_2_54,Color=Azul|Marca=Bruno Cassini|Talla=54,24E510097-5BC-2/54,24E5100975245436,243.39,0.00,0.0,"Talla:54,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_terno_24e510097_5bc_2,Terno 24E510097-5BC-2,adams_24e510097_5bc_2_66,Color=Azul|Marca=Bruno Cassini|Talla=66,24E510097-5BC-2/66,24E510097520246648,304.26,0.00,0.0,"Talla:66,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_terno_24e510097_5bc_2,Terno 24E510097-5BC-2,adams_24e510097_5bc_2_68,Color=Azul|Marca=Bruno Cassini|Talla=68,24E510097-5BC-2/68,24E510097520246850,304.26,0.00,0.0,"Talla:68,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_terno_24e510097_5bc_2,Terno 24E510097-5BC-2,adams_24e510097_5bc_2_70,Color=Azul|Marca=Bruno Cassini|Talla=70,24E510097-5BC-2/70,24E510097520247052,304.26,0.00,0.0,"Talla:70,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_terno_24e510097_5bc_2,Terno 24E510097-5BC-2,adams_24e510097_5bc_2_52,Color=Azul|Marca=Bruno Cassini|Talla=52,24E510097-5BC-2/52,24E5100975245234,243.39,0.00,0.0,"Talla:52,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_terno_24e510097_5bc_2,Terno 24E510097-5BC-2,adams_24e510097_5bc_2_50,Color=Azul|Marca=Bruno Cassini|Talla=50,24E510097-5BC-2/50,24E5100975245032,243.39,0.00,0.0,"Talla:50,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_terno_24e510097_5bc_2,Terno 24E510097-5BC-2,adams_24e510097_5bc_2_48,Color=Azul|Marca=Bruno Cassini|Talla=48,24E510097-5BC-2/48,24E5100975244830,243.39,0.00,0.0,"Talla:48,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_terno_24e510097_5bc_2,Terno 24E510097-5BC-2,adams_24e510097_5bc_2_46,Color=Azul|Marca=Bruno Cassini|Talla=46,24E510097-5BC-2/46,24E5100975244628,243.39,0.00,0.0,"Talla:46,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_terno_24b11210_100bc_2,Terno 24B11210-100BC-2,adams_24b11210_100bc_2_58,Color=Azul|Marca=Bruno Cassini|Talla=58,24B11210-100BC-2/58,24B11210100245840,260.78,0.00,0.0,"Talla:58,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_terno_24b11210_100bc_2,Terno 24B11210-100BC-2,adams_24b11210_100bc_2_46,Color=Azul|Marca=Bruno Cassini|Talla=46,24B11210-100BC-2/46,24B11210100244628,260.78,0.00,0.0,"Talla:46,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_terno_24b11210_100bc_2,Terno 24B11210-100BC-2,adams_24b11210_100bc_2_48,Color=Azul|Marca=Bruno Cassini|Talla=48,24B11210-100BC-2/48,24B11210100244830,260.78,0.00,0.0,"Talla:48,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_terno_24b11210_100bc_2,Terno 24B11210-100BC-2,adams_24b11210_100bc_2_50,Color=Azul|Marca=Bruno Cassini|Talla=50,24B11210-100BC-2/50,24B11210100245032,260.78,0.00,0.0,"Talla:50,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_terno_24b11210_100bc_2,Terno 24B11210-100BC-2,adams_24b11210_100bc_2_52,Color=Azul|Marca=Bruno Cassini|Talla=52,24B11210-100BC-2/52,24B11210100245234,260.78,0.00,0.0,"Talla:52,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_terno_24b11210_100bc_2,Terno 24B11210-100BC-2,adams_24b11210_100bc_2_54,Color=Azul|Marca=Bruno Cassini|Talla=54,24B11210-100BC-2/54,24B11210100245436,260.78,0.00,0.0,"Talla:54,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_terno_24b11210_100bc_2,Terno 24B11210-100BC-2,adams_24b11210_100bc_2_56,Color=Azul|Marca=Bruno Cassini|Talla=56,24B11210-100BC-2/56,24B11210100245638,260.78,0.00,0.0,"Talla:56,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_terno_24e2712_3bc_2,Terno 24E2712-3BC-2,adams_24e2712_3bc_2_70,Color=Azul|Marca=Bruno Cassini|Talla=70,24E2712-3BC-2/70,24E2712320247052,304.26,0.00,0.0,"Talla:70,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_terno_24e2712_3bc_2,Terno 24E2712-3BC-2,adams_24e2712_3bc_2_68,Color=Azul|Marca=Bruno Cassini|Talla=68,24E2712-3BC-2/68,24E2712320246850,304.26,0.00,0.0,"Talla:68,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_terno_24e2712_3bc_2,Terno 24E2712-3BC-2,adams_24e2712_3bc_2_66,Color=Azul|Marca=Bruno Cassini|Talla=66,24E2712-3BC-2/66,24E2712320246648,304.26,0.00,0.0,"Talla:66,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_terno_24e2712_3bc_2,Terno 24E2712-3BC-2,adams_24e2712_3bc_2_60,Color=Azul|Marca=Bruno Cassini|Talla=60,24E2712-3BC-2/60,24E2712320246042,304.26,0.00,0.0,"Talla:60,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_terno_24e2712_3bc_2,Terno 24E2712-3BC-2,adams_24e2712_3bc_2_64,Color=Azul|Marca=Bruno Cassini|Talla=64,24E2712-3BC-2/64,24E2712320246446,304.26,0.00,0.0,"Talla:64,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_terno_24e2712_3bc_2,Terno 24E2712-3BC-2,adams_24e2712_3bc_2_62,Color=Azul|Marca=Bruno Cassini|Talla=62,24E2712-3BC-2/62,24E2712320246244,304.26,0.00,0.0,"Talla:62,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_terno_24e2712_3bc_2,Terno 24E2712-3BC-2,adams_24e2712_3bc_2_46,Color=Azul|Marca=Bruno Cassini|Talla=46,24E2712-3BC-2/46,24E2712320244628,243.39,0.00,0.0,"Talla:46,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_terno_24e2712_3bc_2,Terno 24E2712-3BC-2,adams_24e2712_3bc_2_48,Color=Azul|Marca=Bruno Cassini|Talla=48,24E2712-3BC-2/48,24E2712320244830,243.39,0.00,0.0,"Talla:48,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_terno_24e2712_3bc_2,Terno 24E2712-3BC-2,adams_24e2712_3bc_2_50,Color=Azul|Marca=Bruno Cassini|Talla=50,24E2712-3BC-2/50,24E2712320245032,243.39,0.00,0.0,"Talla:50,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_terno_24e2712_3bc_2,Terno 24E2712-3BC-2,adams_24e2712_3bc_2_52,Color=Azul|Marca=Bruno Cassini|Talla=52,24E2712-3BC-2/52,24E2712320245234,243.39,0.00,0.0,"Talla:52,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_terno_24e2712_3bc_2,Terno 24E2712-3BC-2,adams_24e2712_3bc_2_54,Color=Azul|Marca=Bruno Cassini|Talla=54,24E2712-3BC-2/54,24E2712320245436,243.39,0.00,0.0,"Talla:54,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_terno_24e2712_3bc_2,Terno 24E2712-3BC-2,adams_24e2712_3bc_2_56,Color=Azul|Marca=Bruno Cassini|Talla=56,24E2712-3BC-2/56,24E2712320245638,243.39,0.00,0.0,"Talla:56,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_terno_24e2712_3bc_2,Terno 24E2712-3BC-2,adams_24e2712_3bc_2_58,Color=Azul|Marca=Bruno Cassini|Talla=58,24E2712-3BC-2/58,24E2712320245840,304.26,0.00,0.0,"Talla:58,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_terno_24e312010_6bc_2,Terno 24E312010-6BC-2,adams_24e312010_6bc_2_46,Color=Azul|Marca=Bruno Cassini|Talla=46,24E312010-6BC-2/46,24E3120106244628,243.39,0.00,0.0,"Talla:46,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_terno_24e312010_6bc_2,Terno 24E312010-6BC-2,adams_24e312010_6bc_2_48,Color=Azul|Marca=Bruno Cassini|Talla=48,24E312010-6BC-2/48,24E3120106244830,243.39,0.00,0.0,"Talla:48,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_terno_24e312010_6bc_2,Terno 24E312010-6BC-2,adams_24e312010_6bc_2_50,Color=Azul|Marca=Bruno Cassini|Talla=50,24E312010-6BC-2/50,24E3120106245032,243.39,0.00,0.0,"Talla:50,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_terno_24e312010_6bc_2,Terno 24E312010-6BC-2,adams_24e312010_6bc_2_52,Color=Azul|Marca=Bruno Cassini|Talla=52,24E312010-6BC-2/52,24E3120106245234,243.39,0.00,0.0,"Talla:52,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_terno_24e312010_6bc_2,Terno 24E312010-6BC-2,adams_24e312010_6bc_2_54,Color=Azul|Marca=Bruno Cassini|Talla=54,24E312010-6BC-2/54,24E3120106245436,243.39,0.00,0.0,"Talla:54,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_terno_24e312010_6bc_2,Terno 24E312010-6BC-2,adams_24e312010_6bc_2_56,Color=Azul|Marca=Bruno Cassini|Talla=56,24E312010-6BC-2/56,24E3120106245638,243.39,0.00,0.0,"Talla:56,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_terno_24e312010_6bc_2,Terno 24E312010-6BC-2,adams_24e312010_6bc_2_58,Color=Azul|Marca=Bruno Cassini|Talla=58,24E312010-6BC-2/58,24E3120106245840,243.39,0.00,0.0,"Talla:58,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_terno_24c28061_76bc_2,Terno 24C28061-76BC-2,adams_24c28061_76bc_2_54,Color=Azul|Marca=Bruno Cassini|Talla=54,24C28061-76BC-2/54,24C2806176245436,243.39,0.00,0.0,"Talla:54,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_terno_24c28061_76bc_2,Terno 24C28061-76BC-2,adams_24c28061_76bc_2_58,Color=Azul|Marca=Bruno Cassini|Talla=58,24C28061-76BC-2/58,24C2806176245840,243.39,0.00,0.0,"Talla:58,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_terno_24c28061_76bc_2,Terno 24C28061-76BC-2,adams_24c28061_76bc_2_56,Color=Azul|Marca=Bruno Cassini|Talla=56,24C28061-76BC-2/56,24C2806176245638,243.39,0.00,0.0,"Talla:56,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_terno_24c28061_76bc_2,Terno 24C28061-76BC-2,adams_24c28061_76bc_2_50,Color=Azul|Marca=Bruno Cassini|Talla=50,24C28061-76BC-2/50,24C2806176245032,243.39,0.00,0.0,"Talla:50,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_terno_24c28061_76bc_2,Terno 24C28061-76BC-2,adams_24c28061_76bc_2_46,Color=Azul|Marca=Bruno Cassini|Talla=46,24C28061-76BC-2/46,24C2806176244628,243.39,0.00,0.0,"Talla:46,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_terno_24c28061_76bc_2,Terno 24C28061-76BC-2,adams_24c28061_76bc_2_48,Color=Azul|Marca=Bruno Cassini|Talla=48,24C28061-76BC-2/48,24C2806176244830,243.39,0.00,0.0,"Talla:48,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_terno_24c28061_76bc_2,Terno 24C28061-76BC-2,adams_24c28061_76bc_2_52,Color=Azul|Marca=Bruno Cassini|Talla=52,24C28061-76BC-2/52,24C2806176245234,243.39,0.00,0.0,"Talla:52,Marca:Bruno Cassini,Color:Azul"
adams_tmpl_terno_24c29118_12bc_2,Terno 24C29118-12BC-2,adams_24c29118_12bc_2_60,Color=Gris|Marca=Bruno Cassini|Talla=60,24C29118-12BC-2/60,24C29911812246042,304.26,0.00,0.0,"Talla:60,Marca:Bruno Cassini,Color:Gris"
adams_tmpl_terno_24c29118_12bc_2,Terno 24C29118-12BC-2,adams_24c29118_12bc_2_68,Color=Gris|Marca=Bruno Cassini|Talla=68,24C29118-12BC-2/68,24C29911812246850,304.26,0.00,0.0,"Talla:68,Marca:Bruno Cassini,Color:Gris"
adams_tmpl_terno_24c29118_12bc_2,Terno 24C29118-12BC-2,adams_24c29118_12bc_2_66,Color=Gris|Marca=Bruno Cassini|Talla=66,24C29118-12BC-2/66,24C29911812246648,304.26,0.00,0.0,"Talla:66,Marca:Bruno Cassini,Color:Gris"
adams_tmpl_terno_24c29118_12bc_2,Terno 24C29118-12BC-2,adams_24c29118_12bc_2_64,Color=Gris|Marca=Bruno Cassini|Talla=64,24C29118-12BC-2/64,24C29911812246446,304.26,0.00,0.0,"Talla:64,Marca:Bruno Cassini,Color:Gris"
adams_tmpl_terno_24c29118_12bc_2,Terno 24C29118-12BC-2,adams_24c29118_12bc_2_70,Color=Gris|Marca=Bruno Cassini|Talla=70,24C29118-12BC-2/70,24C29911812247052,304.26,0.00,0.0,"Talla:70,Marca:Bruno Cassini,Color:Gris"
adams_tmpl_terno_24c29118_12bc_2,Terno 24C29118-12BC-2,adams_24c29118_12bc_2_62,Color=Gris|Marca=Bruno Cassini|Talla=62,24C29118-12BC-2/62,24C29911812246244,304.26,0.00,0.0,"Talla:62,Marca:Bruno Cassini,Color:Gris"
adams_tmpl_leva_23a0402_2,Leva 23A0402-2,adams_23a0402_2_48,Color=Verde|Marca=Bruno Cassini|Talla=48,23A0402-2/48,23A04022202448,165.13,0.00,0.0,"Talla:48,Marca:Bruno Cassini,Color:Verde"
adams_tmpl_leva_23a0402_2,Leva 23A0402-2,adams_23a0402_2_50,Color=Verde|Marca=Bruno Cassini|Talla=50,23A0402-2/50,23A04022202450,165.13,0.00,0.0,"Talla:50,Marca:Bruno Cassini,Color:Verde"
adams_tmpl_leva_23a0402_2,Leva 23A0402-2,adams_23a0402_2_52,Color=Verde|Marca=Bruno Cassini|Talla=52,23A0402-2/52,23A04022202452,165.13,0.00,0.0,"Talla:52,Marca:Bruno Cassini,Color:Verde"
adams_tmpl_leva_23a0402_2,Leva 23A0402-2,adams_23a0402_2_54,Color=Verde|Marca=Bruno Cassini|Talla=54,23A0402-2/54,23A04022202454,165.13,0.00,0.0,"Talla:54,Marca:Bruno Cassini,Color:Verde"
adams_tmpl_leva_23a0402_2,Leva 23A0402-2,adams_23a0402_2_56,Color=Verde|Marca=Bruno Cassini|Talla=56,23A0402-2/56,23A04022202456,165.13,0.00,0.0,"Talla:56,Marca:Bruno Cassini,Color:Verde"
adams_tmpl_leva_23a0402_2,Leva 23A0402-2,adams_23a0402_2_58,Color=Verde|Marca=Bruno Cassini|Talla=58,23A0402-2/58,23A04022202458,165.13,0.00,0.0,"Talla:58,Marca:Bruno Cassini,Color:Verde"
adams_tmpl_leva_23a0402_2,Leva 23A0402-2,adams_23a0402_2_60,Color=Verde|Marca=Bruno Cassini|Talla=60,23A0402-2/60,23A04022202460,165.13,0.00,0.0,"Talla:60,Marca:Bruno Cassini,Color:Verde"
adams_tmpl_leva_23a0402_2,Leva 23A0402-2,adams_23a0402_2_46,Color=Verde|Marca=Bruno Cassini|Talla=46,23A0402-2/46,23A04022202446,165.13,0.00,0.0,"Talla:46,Marca:Bruno Cassini,Color:Verde"
