Product Template External ID,Product Template Name,Internal Reference,Barcode,Talla,Color,Manga de Camisa,Ancho Corbata,Marca,Sales Price,Cost,Product Category
product_template_bl_butt_wh,BLUSA BUTTERFLY WHITE,BL-BUTT-WH/L,BL-BUTT-WH/L,L,Blanco,,,,55.57,0.00,Ropa / Mujeres / Blusas
product_template_car_ch_nvy,CARTERA CAROLINA HERRERA NAVY,CAR-CH-NVY,CAR-CH-NVY,,Azul Marino,,,,62.52,0.00,Sin Categoria
product_template_car_guess_bl,CARTERA GUESS BLACKL LINE,CAR-GUESS-BL,CAR-GUESS-BL,,Negro,,,,62.52,0.00,Sin Categoria
product_template_car_guess_rd,CARTERA GUESS RED,CAR-GUESS-RD,CAR-GUESS-RD,,Rojo,,,,62.52,0.00,Sin Categoria
product_template_car_tous_cab,CARTERA TOUS CABULLA,CAR-TOUS-CAB,CAR-TOUS-CAB,,,,,,86.87,0.00,Sin Categoria
product_template_car_coach_gam,CARTERA COACH GAMUSA,CAR-COACH-GAM,CAR-COACH-GAM,,,,,,70.35,0.00,Sin Categoria
product_template_car_coach_ca_lab,CARTERA COACH LABRADA CAFÉ,CAR-COACH-CA-LAB,CAR-COACH-CA-LAB,,,,,,74.70,0.00,Sin Categoria
product_template_car_coach_ne_lab,CARTERA COACH LABRADA NEGRA,CAR-COACH-NE-LAB,CAR-COACH-NE-LAB,,,,,,62.52,0.00,Sin Categoria
product_template_car_coach_cr,CARTERA COACH CREMA DE MANO,CAR-COACH-CR,CAR-COACH-CR,,,,,,70.35,0.00,Sin Categoria
product_template_car_coach_bl,CARTERA COACH BLACK DE MANO,CAR-COACH-BL,CAR-COACH-BL,,Negro,,,,70.35,0.00,Sin Categoria
product_template_car_coach_cha,CARTERA COACH CHAROL,CAR-COACH-CHA,CAR-COACH-CHA,,,,,,62.52,0.00,Sin Categoria
product_template_car_chanel_bge,CARTERA CHANEL BEIGE,CAR-CHANEL-BGE,CAR-CHANEL-BGE,,,,,,86.87,0.00,Sin Categoria
product_template_pt_24e510097_5,Pantalon PT-24E510097-5,PT-24E510097-5/46,PT-24E510097-5/46,46,Azul,,,Bruno Cassini,65.13,0.00,Ropa / Hombres / Pantalones
product_template_pt_23e312010_4,Pantalon PT-23E312010-4,PT-23E312010-4/40,PT-23E312010-4/40,40,,,,Bruno Cassini,47.74,0.00,Ropa / Hombres / Pantalones
product_template_14038,M. GAFAS CHANEL VARIOS MODELOS,14038,14038,,,,,,14.70,0.00,Sin Categoria
product_template_14040,M. GAFAS CHANEL VARIOS MODELOS,14040,14040,,,,,,0.00,0.00,Sin Categoria
product_template_68009,M. GAFAS SAINT LAURENT VARIOS MODELOS,68009,68009,,,,,,14.70,0.00,Sin Categoria
product_template_rw01n,M. GAFAS DIOR VARIOS MODELOS,RW01N,RW01N,,,,,,14.70,0.00,Sin Categoria
product_template_36231,M. GAFAS CHANEL P/DAMA VARIOS MODELOS,36231,36231,,,,,,14.70,0.00,Ropa / Mujeres
product_template_gem_givenchy_gold,GEMELOS GIVENCHY GOLD,GEM-GIVENCHY-GOLD,GEM-GIVENCHY-GOLD,,,,,,130.35,0.00,Sin Categoria
product_template_gem_hublot_pl,GEMELOS HUBLOT PLATA,GEM-HUBLOT-PL,GEM-HUBLOT-PL,,,,,,130.35,0.00,Sin Categoria
product_template_gem_hublot_blk,GEMELOS HUBLOT BLACK,GEM-HUBLOT-BLK,GEM-HUBLOT-BLK,,Negro,,,,130.35,0.00,Sin Categoria
product_template_gem_hublot_gld,GEMELOS HUBLOT GOLD,GEM-HUBLOT-GLD,GEM-HUBLOT-GLD,,,,,,130.35,0.00,Sin Categoria
product_template_gem_rolex_gold,GEMELOS ROLEX GOLD,GEM-ROLEX-GOLD,GEM-ROLEX-GOLD,,,,,,130.35,0.00,Sin Categoria
product_template_gem_rolex_pl,GEMELOS ROLEX PLATA,GEM-ROLEX-PL,GEM-ROLEX-PL,,,,,,130.35,0.00,Sin Categoria
product_template_pan_sky_lila,PANUELO PARA HOMBRE BEIGE,PAN-SKY LILA,PAN-SKY LILA,,,,,,10.00,0.00,Sin Categoria
product_template_pt_24c29918_20,Pantalon PT-24C29918-20,PT-24C29918-20/38,PT-24C29918-20/38,38,,,,Bruno Cassini,47.74,0.00,Ropa / Hombres / Pantalones
product_template_pt_23c25168_220,Pantalon PT-23C25168-220,PT-23C25168-220/34,PT-23C25168-220/34,34,,,,Bruno Cassini,56.43,0.00,Ropa / Hombres / Pantalones
product_template_pt_24e2712_3,Pantalon PT-24E2712-3,PT-24E2712-3/36,PT24E27123/36,36,Azul,,,Bruno Cassini,56.43,0.00,Ropa / Hombres / Pantalones
product_template_25c0905_81bc_2,Terno 25C0905-81BC-2,25C0905-81BC-2/50,2509058125095032,50,,,,Bruno Cassini,260.78,0.00,Ropa / Hombres / Ternos
product_template_25c0905_81bc_2,Terno 25C0905-81BC-2,25C0905-81BC-2/52,2509058125095234,52,,,,Bruno Cassini,260.78,0.00,Ropa / Hombres / Ternos
product_template_ch_25b231291_1,Chaleco CH-25B231291-1,CH-25B231291-1/52,252312911C125952,52,Azul Marino,,,Bruno Cassini,43.39,0.00,Sin Categoria
product_template_ch_25c0905_101,Chaleco CH-25C0905-101,CH-25C0905-101/58,250905101C1250958,58,,,,Bruno Cassini,43.39,0.00,Sin Categoria
product_template_ch_25c29375_56,Chaleco CH-25C29375-56,CH-25C29375-56/46,252937556C125946,46,Azul Marino,,,Bruno Cassini,43.39,0.00,Sin Categoria
product_template_ch_25c0905_101,Chaleco CH-25C0905-101,CH-25C0905-101/46,250905101C1250946,46,,,,Bruno Cassini,43.39,0.00,Sin Categoria
product_template_25c29375_56bc_2,Terno 25C29375-56BC-2,25C29375-56BC-2/46,2529375562594628,46,Azul Marino,,,Bruno Cassini,260.78,0.00,Ropa / Hombres / Ternos
product_template_ch_25c29375_56,Chaleco CH-25C29375-56,CH-25C29375-56/48,252937556C125948,48,Azul Marino,,,Bruno Cassini,43.39,0.00,Sin Categoria
product_template_25b231291_1bc_2,Terno 25B231291-1BC-2,25B231291-1BC-2/58,2523129112595840,58,Azul Marino,,,Bruno Cassini,260.78,0.00,Ropa / Hombres / Ternos
product_template_25b231291_1bc_2,Terno 25B231291-1BC-2,25B231291-1BC-2/56,2523129112595638,56,Azul Marino,,,Bruno Cassini,260.78,0.00,Ropa / Hombres / Ternos
product_template_25b231291_1bc_2,Terno 25B231291-1BC-2,25B231291-1BC-2/54,2523129112595436,54,Azul Marino,,,Bruno Cassini,260.78,0.00,Ropa / Hombres / Ternos
product_template_25b231291_1bc_2,Terno 25B231291-1BC-2,25B231291-1BC-2/52,2523129112595234,52,Azul Marino,,,Bruno Cassini,260.78,0.00,Ropa / Hombres / Ternos
product_template_ch_25b231291_1,Chaleco CH-25B231291-1,CH-25B231291-1/58,252312911C125958,58,Azul Marino,,,Bruno Cassini,43.39,0.00,Sin Categoria
product_template_ch_25b231291_1,Chaleco CH-25B231291-1,CH-25B231291-1/56,252312911C125956,56,Azul Marino,,,Bruno Cassini,43.39,0.00,Sin Categoria
product_template_ch_25b231291_1,Chaleco CH-25B231291-1,CH-25B231291-1/54,252312911C125954,54,Azul Marino,,,Bruno Cassini,43.39,0.00,Sin Categoria
product_template_25c0905_81bc_2,Terno 25C0905-81BC-2,25C0905-81BC-2/48,2509058125094830,48,,,,Bruno Cassini,260.78,0.00,Ropa / Hombres / Ternos
product_template_25c0905_81bc_2,Terno 25C0905-81BC-2,25C0905-81BC-2/46,2509058125094628,46,,,,Bruno Cassini,260.78,0.00,Ropa / Hombres / Ternos
product_template_25c29375_56bc_2,Terno 25C29375-56BC-2,25C29375-56BC-2/48,2529375562594830,48,Azul Marino,,,Bruno Cassini,260.78,0.00,Ropa / Hombres / Ternos
product_template_ch_25c0905_101,Chaleco CH-25C0905-101,CH-25C0905-101/52,250905101C1250952,52,,,,Bruno Cassini,43.39,0.00,Sin Categoria
product_template_ch_25c0905_101,Chaleco CH-25C0905-101,CH-25C0905-101/50,250905101C1250950,50,,,,Bruno Cassini,43.39,0.00,Sin Categoria
product_template_ch_25c0905_101,Chaleco CH-25C0905-101,CH-25C0905-101/48,250905101C1250948,48,,,,Bruno Cassini,43.39,0.00,Sin Categoria
product_template_ch_25c0905_101,Chaleco CH-25C0905-101,CH-25C0905-101/54,250905101C1250954,54,,,,Bruno Cassini,43.39,0.00,Sin Categoria
product_template_25c29375_56bc_2,Terno 25C29375-56BC-2,25C29375-56BC-2/52,2529375562595234,52,Azul Marino,,,Bruno Cassini,260.78,0.00,Ropa / Hombres / Ternos
product_template_ch_25c29375_56,Chaleco CH-25C29375-56,CH-25C29375-56/52,252937556C125952,52,Azul Marino,,,Bruno Cassini,43.39,0.00,Sin Categoria
product_template_ch_25c29375_56,Chaleco CH-25C29375-56,CH-25C29375-56/50,252937556C125950,50,Azul Marino,,,Bruno Cassini,43.39,0.00,Sin Categoria
product_template_25c35289_93bc_2,Terno 25C35289-93BC-2,25C35289-93BC-2/58,2535289932595840,58,Azul,,,Bruno Cassini,260.78,0.00,Ropa / Hombres / Ternos
product_template_25b231291_1bc_2,Terno 25B231291-1BC-2,25B231291-1BC-2/50,2523129112595032,50,Azul Marino,,,Bruno Cassini,260.78,0.00,Ropa / Hombres / Ternos
product_template_25b231291_1bc_2,Terno 25B231291-1BC-2,25B231291-1BC-2/48,2523129112594830,48,Azul Marino,,,Bruno Cassini,260.78,0.00,Ropa / Hombres / Ternos
product_template_25b231291_1bc_2,Terno 25B231291-1BC-2,25B231291-1BC-2/46,2523129112594628,46,Azul Marino,,,Bruno Cassini,260.78,0.00,Ropa / Hombres / Ternos
product_template_ch_25c29375_56,Chaleco CH-25C29375-56,CH-25C29375-56/54,252937556C125954,54,Azul Marino,,,Bruno Cassini,43.39,0.00,Sin Categoria
product_template_ch_25b231291_1,Chaleco CH-25B231291-1,CH-25B231291-1/50,252312911C125950,50,Azul Marino,,,Bruno Cassini,43.39,0.00,Sin Categoria
product_template_ch_25b231291_1,Chaleco CH-25B231291-1,CH-25B231291-1/48,252312911C125948,48,Azul Marino,,,Bruno Cassini,43.39,0.00,Sin Categoria
product_template_ch_25b231291_1,Chaleco CH-25B231291-1,CH-25B231291-1/46,252312911C125946,46,Azul Marino,,,Bruno Cassini,43.39,0.00,Sin Categoria
product_template_25c0905_81bc_2,Terno 25C0905-81BC-2,25C0905-81BC-2/54,2509058125095436,54,,,,Bruno Cassini,260.78,0.00,Ropa / Hombres / Ternos
product_template_25c0905_81bc_2,Terno 25C0905-81BC-2,25C0905-81BC-2/56,2509058125095638,56,,,,Bruno Cassini,260.78,0.00,Ropa / Hombres / Ternos
product_template_25c0905_81bc_2,Terno 25C0905-81BC-2,25C0905-81BC-2/58,2509058125095840,58,,,,Bruno Cassini,260.78,0.00,Ropa / Hombres / Ternos
product_template_25c0905_101bc_2,Terno 25C0905-101BC-2,25C0905-101BC-2/56,25090510125095638,56,,,,Bruno Cassini,260.78,0.00,Ropa / Hombres / Ternos
product_template_ch_25c0905_101,Chaleco CH-25C0905-101,CH-25C0905-101/56,250905101C1250956,56,,,,Bruno Cassini,43.39,0.00,Sin Categoria
product_template_25c0905_101bc_2,Terno 25C0905-101BC-2,25C0905-101BC-2/54,25090510125095436,54,,,,Bruno Cassini,260.78,0.00,Ropa / Hombres / Ternos
product_template_25c29375_56bc_2,Terno 25C29375-56BC-2,25C29375-56BC-2/50,2529375562595032,50,Azul Marino,,,Bruno Cassini,260.78,0.00,Ropa / Hombres / Ternos
product_template_ch_25c35289_93,Chaleco CH-25C35289-93,CH-25C35289-93/56,253528993C125956,56,Azul,,,Bruno Cassini,43.39,0.00,Sin Categoria
product_template_25c29375_56bc_2,Terno 25C29375-56BC-2,25C29375-56BC-2/58,2529375562595840,58,Azul Marino,,,Bruno Cassini,260.78,0.00,Ropa / Hombres / Ternos
product_template_ch_25c35289_93,Chaleco CH-25C35289-93,CH-25C35289-93/54,253528993C125954,54,Azul,,,Bruno Cassini,43.39,0.00,Sin Categoria
product_template_25c29375_56bc_2,Terno 25C29375-56BC-2,25C29375-56BC-2/56,2529375562595638,56,Azul Marino,,,Bruno Cassini,260.78,0.00,Ropa / Hombres / Ternos
product_template_ch_25c35289_93,Chaleco CH-25C35289-93,CH-25C35289-93/52,253528993C125952,52,Azul,,,Bruno Cassini,43.39,0.00,Sin Categoria
product_template_ch_25c35289_93,Chaleco CH-25C35289-93,CH-25C35289-93/58,253528993C125958,58,Azul,,,Bruno Cassini,43.39,0.00,Sin Categoria
product_template_ch_25c35289_93,Chaleco CH-25C35289-93,CH-25C35289-93/50,253528993C125950,50,Azul,,,Bruno Cassini,43.39,0.00,Sin Categoria
product_template_ch_25c35289_93,Chaleco CH-25C35289-93,CH-25C35289-93/48,253528993C125948,48,Azul,,,Bruno Cassini,43.39,0.00,Sin Categoria
product_template_ch_25c35289_93,Chaleco CH-25C35289-93,CH-25C35289-93/46,253528993C125946,46,Azul,,,Bruno Cassini,43.39,0.00,Sin Categoria
product_template_ch_25c29375_56,Chaleco CH-25C29375-56,CH-25C29375-56/58,252937556C125958,58,Azul Marino,,,Bruno Cassini,43.39,0.00,Sin Categoria
product_template_ch_25c29375_56,Chaleco CH-25C29375-56,CH-25C29375-56/56,252937556C125956,56,Azul Marino,,,Bruno Cassini,43.39,0.00,Sin Categoria
product_template_25c0905_101bc_2,Terno 25C0905-101BC-2,25C0905-101BC-2/58,25090510125095840,58,,,,Bruno Cassini,260.78,0.00,Ropa / Hombres / Ternos
product_template_25c0905_101bc_2,Terno 25C0905-101BC-2,25C0905-101BC-2/50,25090510125095032,50,,,,Bruno Cassini,260.78,0.00,Ropa / Hombres / Ternos
product_template_25c29375_56bc_2,Terno 25C29375-56BC-2,25C29375-56BC-2/54,2529375562595436,54,Azul Marino,,,Bruno Cassini,260.78,0.00,Ropa / Hombres / Ternos
product_template_25c0905_101bc_2,Terno 25C0905-101BC-2,25C0905-101BC-2/52,25090510125095234,52,,,,Bruno Cassini,260.78,0.00,Ropa / Hombres / Ternos
product_template_25c0905_101bc_2,Terno 25C0905-101BC-2,25C0905-101BC-2/48,25090510125094830,48,,,,Bruno Cassini,260.78,0.00,Ropa / Hombres / Ternos
product_template_25c0905_101bc_2,Terno 25C0905-101BC-2,25C0905-101BC-2/46,25090510125094628,46,,,,Bruno Cassini,260.78,0.00,Ropa / Hombres / Ternos
product_template_25c35289_93bc_2,Terno 25C35289-93BC-2,25C35289-93BC-2/48,2535289932594830,48,Azul,,,Bruno Cassini,260.78,0.00,Ropa / Hombres / Ternos
product_template_25c35289_93bc_2,Terno 25C35289-93BC-2,25C35289-93BC-2/46,2535289932594628,46,Azul,,,Bruno Cassini,260.78,0.00,Ropa / Hombres / Ternos
product_template_25e27112_6bc_2,Terno 25E27112-6BC-2,25E27112-6BC-2/52,2527112625095234,52,Azul Marino,,,Bruno Cassini,260.78,0.00,Ropa / Hombres / Ternos
product_template_25e27112_6bc_2,Terno 25E27112-6BC-2,25E27112-6BC-2/50,2527112625095032,50,Azul Marino,,,Bruno Cassini,260.78,0.00,Ropa / Hombres / Ternos
product_template_25e27112_6bc_2,Terno 25E27112-6BC-2,25E27112-6BC-2/48,2527112625094830,48,Azul Marino,,,Bruno Cassini,260.78,0.00,Ropa / Hombres / Ternos
product_template_25c35289_93bc_2,Terno 25C35289-93BC-2,25C35289-93BC-2/50,2535289932595032,50,Azul,,,Bruno Cassini,260.78,0.00,Ropa / Hombres / Ternos
product_template_25c35289_93bc_2,Terno 25C35289-93BC-2,25C35289-93BC-2/52,2535289932595234,52,Azul,,,Bruno Cassini,260.78,0.00,Ropa / Hombres / Ternos
product_template_25c35289_93bc_2,Terno 25C35289-93BC-2,25C35289-93BC-2/54,2535289932595436,54,Azul,,,Bruno Cassini,260.78,0.00,Ropa / Hombres / Ternos
product_template_25c35289_93bc_2,Terno 25C35289-93BC-2,25C35289-93BC-2/56,2535289932595638,56,Azul,,,Bruno Cassini,260.78,0.00,Ropa / Hombres / Ternos
product_template_25e27112_6bc_2,Terno 25E27112-6BC-2,25E27112-6BC-2/46,2527112625094628,46,Azul Marino,,,Bruno Cassini,260.78,0.00,Ropa / Hombres / Ternos
product_template_25e27112_6bc_2,Terno 25E27112-6BC-2,25E27112-6BC-2/56,2527112625095638,56,Azul Marino,,,Bruno Cassini,260.78,0.00,Ropa / Hombres / Ternos
product_template_25e27112_6bc_2,Terno 25E27112-6BC-2,25E27112-6BC-2/58,2527112625095840,58,Azul Marino,,,Bruno Cassini,260.78,0.00,Ropa / Hombres / Ternos
product_template_25e27112_6bc_2,Terno 25E27112-6BC-2,25E27112-6BC-2/54,2527112625095436,54,Azul Marino,,,Bruno Cassini,260.78,0.00,Ropa / Hombres / Ternos
product_template_sh_nap_wh_bg,M. SHORT P/DAMA NAPOLE BLANCO/BEIGE,SH-NAP-WH-BG/XS,SHNAPWHBG/OXS,XS,Blanco,,,,47.74,0.00,Ropa / Mujeres
product_template_sh_nap_wh_bg,M. SHORT P/DAMA NAPOLE BLANCO/BEIGE,SH-NAP-WH-BG/S,SHNAPWHBG/OS,S,Blanco,,,,47.74,0.00,Ropa / Mujeres
product_template_sh_nap_wh_bg,M. SHORT P/DAMA NAPOLE BLANCO/BEIGE,SH-NAP-WH-BG/M,SHNAPWHBG/OM,M,Blanco,,,,47.74,0.00,Ropa / Mujeres
product_template_sh_nap_wh_bg,M. SHORT P/DAMA NAPOLE BLANCO/BEIGE,SH-NAP-WH-BG/L,SHNAPWHBG/OL,L,Blanco,,,,47.74,0.00,Ropa / Mujeres
product_template_sh_nap_wh_az,M. SHORT P/DAMA NAPOLE BLANCO/AZUL,SH-NAP-WH-AZ/XS,SHNAPWHAZ/OXS,XS,Multicolor,,,,47.74,0.00,Ropa / Mujeres
product_template_sh_nap_wh_az,M. SHORT P/DAMA NAPOLE BLANCO/AZUL,SH-NAP-WH-AZ/S,SHNAPWHAZ/OS,S,Multicolor,,,,47.74,0.00,Ropa / Mujeres
product_template_sh_nap_wh_az,M. SHORT P/DAMA NAPOLE BLANCO/AZUL,SH-NAP-WH-AZ/M,SHNAPWHAZ/OM,M,Multicolor,,,,47.74,0.00,Ropa / Mujeres
product_template_sh_nap_wh_az,M. SHORT P/DAMA NAPOLE BLANCO/AZUL,SH-NAP-WH-AZ/L,SHNAPWHAZ/OL,L,Multicolor,,,,47.74,0.00,Ropa / Mujeres
product_template_cam_nap_ov_az,M. CAMISA P/DAMA NAPOLI OVERSIDE AZUL,CAM-NAP-OV-AZ/S,CAMNAPOVAZ/OS,S,Azul,,,,65.13,0.00,Ropa / Mujeres / Blusas
product_template_cam_nap_ov_az,M. CAMISA P/DAMA NAPOLI OVERSIDE AZUL,CAM-NAP-OV-AZ/M,CAMNAPOVAZ/OM,M,Azul,,,,65.13,0.00,Ropa / Mujeres / Blusas
product_template_cam_nap_ov_bg,M. CAMISA P/DAMA NAPOLI OVERSIDE BEIGE,CAM-NAP-OV-BG/M,CAMNAPOVBG/OM,M,,,,,65.13,0.00,Ropa / Mujeres / Blusas
product_template_cam_nap_ov_bg,M. CAMISA P/DAMA NAPOLI OVERSIDE BEIGE,CAM-NAP-OV-BG/S,CAMNAPOVBG/OS,S,,,,,65.13,0.00,Ropa / Mujeres / Blusas
product_template_zp_cassini_ps_pt_blk,Zapato ZP-CASSINI-PS-PT-BLK,ZP-CASSINI-PS-PT-BLK/6,ZPCASSINIPSPTBLK/O6,6,Negro,,,Bruno Cassini,152.09,0.00,Ropa / Hombres / Zapatos
product_template_zp_cassini_ps_pt_blk,Zapato ZP-CASSINI-PS-PT-BLK,ZP-CASSINI-PS-PT-BLK/5.5,ZPCASSINIPSPTBLK/O5.5,5.5,Negro,,,Bruno Cassini,152.09,0.00,Ropa / Hombres / Zapatos
product_template_zp_50224_cassini_vn,Zapato ZP-50224-CASSINI-VN,ZP-50224-CASSINI-VN/10,ZP-50224-CASSINI-VN/10,10,Vino,,,Bruno Cassini,152.09,0.00,Ropa / Hombres / Zapatos
product_template_pt_25c29118_13,Pantalon PT-25C29118-13,PT-25C29118-13/38,PT-25C29118-13/38,38,Azul Marino,,,Bruno Cassini,47.74,0.00,Ropa / Hombres / Pantalones
product_template_lv_25c29118_13,Leva LV-25C29118-13,LV-25C29118-13/54,LV-25C29118-13/54,54,Azul Marino,,,Bruno Cassini,173.83,0.00,Ropa / Hombres / Levas
product_template_sl,H CORBATA P/CABALLERO NAVY LABRADO PUNTO,SL-084,SL-084,,Azul Marino,,,,21.65,0.00,Ropa / Hombres / Corbatas
product_template_sl,H CORBATA P/CABALLERO NAVY LABRADO LINEA,SL-083,SL-083,,Azul Marino,,,,21.65,0.00,Ropa / Hombres / Corbatas
product_template_sl,H CORBATA P/CABALLERO AZUL PUNTOS NEGROS,SL-082,SL-082,,Multicolor,,,,21.65,0.00,Ropa / Hombres / Corbatas
product_template_sl,H CORBATA P/CABALLERO AZUL ROMBO,SL-081,SL-081,,Azul,,,,21.65,0.00,Ropa / Hombres / Corbatas
product_template_sl,H CORBATA P/CABALLERO AZUL PUNTOS,SL-080,SL-080,,Azul,,,,21.65,0.00,Ropa / Hombres / Corbatas
product_template_sl,H CORBATA P/CABALLERO AZUL ZIGZAG DIAG,SL-079,SL-079,,Azul,,,,21.65,0.00,Ropa / Hombres / Corbatas
product_template_sl,H CORBATA P/CABALLERO AZUL LINEA DIAG,SL-078,SL-078,,Azul,,,,21.65,0.00,Ropa / Hombres / Corbatas
product_template_sl,H CORBATA P/CABALLERO BLACK LINEA-PUNTO BLANCO,SL-077,SL-077,,Multicolor,,,,21.65,0.00,Ropa / Hombres / Corbatas
product_template_sl,H CORBATA P/CABALLEROS BLACK LINEAS DIAG,SL-076,SL-076,,Negro,,,,21.65,0.00,Ropa / Hombres / Corbatas
product_template_sl,H CORBATA P/CABALLERO GRIS LABRADO,SL-075,SL-075,,Gris,,,,21.65,0.00,Ropa / Hombres / Corbatas
product_template_sl,H CORBATA P/CABALLERO LILA LINEAS FINAS,SL-074,SL-074,,,,,,21.65,0.00,Ropa / Hombres / Corbatas
product_template_sl,H CORBATA P/CABALLERO GREEN FOREST LINEAS,SL-073,SL-073,,Verde,,,,21.65,0.00,Ropa / Hombres / Corbatas
product_template_sl,H CORBATA P/CABALLERO GREEN LINEA DIAG,SL-072,SL-072,,Verde,,,,21.65,0.00,Ropa / Hombres / Corbatas
product_template_sl,H CORBATA P/CABALLERO BEIGE LINEAS FINAS,SL-071,SL-071,,,,,,21.65,0.00,Ropa / Hombres / Corbatas
product_template_sl,H CORBATA P/CABALLERO YELLOW LINEA DIAG,SL-070,SL-070,,,,,,21.65,0.00,Ropa / Hombres / Corbatas
product_template_sl,H CORBATA P/CABALLERO YELLOW CUADRO PEQ,SL-069,SL-069,,,,,,21.65,0.00,Ropa / Hombres / Corbatas
product_template_sl,H CORBATA P/CABALLERO PAL-ROS LINEA DIAG,SL-068,SL-068,,,,,,21.65,0.00,Ropa / Hombres / Corbatas
product_template_sl,H CORBATA P/CABALLERO ROJO LINEA DIAG RELIEVE,SL-067,SL-067,,Rojo,,,,21.65,0.00,Ropa / Hombres / Corbatas
product_template_sl,H CORBATA P/CABALLERO ROJA ZICZAC DIAGONAL,SL-066,SL-066,,,,,,21.65,0.00,Ropa / Hombres / Corbatas
product_template_sl,H CORBATA P/CABALLERO ROJO LINEAS BLANCAS,SL-065,SL-065,,Rojo,,,,21.65,0.00,Ropa / Hombres / Corbatas
product_template_sl,H CORBATA P/CABALLERO VINO LINEA DIAGONAL,SL-064,SL-064,,Vino,,,,21.65,0.00,Ropa / Hombres / Corbatas
product_template_sl,H CORBATA P/CBALLERO ROMBO ROJO LINEA NEGRA,SL-063,SL-063,,Rojo,,,,21.65,0.00,Ropa / Hombres / Corbatas
product_template_sl,H CORBATA P/CABALLERO ROJO LINEAS NEGRAS-BLANCA,SL-062,SL-062,,Rojo,,,,21.65,0.00,Ropa / Hombres / Corbatas
product_template_sl,H CORBATA P/CABALLERO VINO PUNTOS BLANCOS,SL-061,SL-061,,Multicolor,,,,21.65,0.00,Ropa / Hombres / Corbatas
product_template_sl,H CORBATA P/CABALLERO VINO LINEAS INCLINADAS FINAS,SL-060,SL-060,,Vino,,,,21.65,0.00,Ropa / Hombres / Corbatas
product_template_sl,H CORBATA P/CABALLERO VINO LABRADO PIEDRA PEQ,SL-059,SL-059,,Vino,,,,21.65,0.00,Ropa / Hombres / Corbatas
product_template_sl,H CORBATA P/CABALLERO VINO ROMBO CUADRO MEDIANO,SL-058,SL-058,,Vino,,,,21.65,0.00,Ropa / Hombres / Corbatas
product_template_sl,H CORBATA P/CABALLERO VINO CUBOS,SL-057,SL-057,,Vino,,,,21.65,0.00,Ropa / Hombres / Corbatas
product_template_sl,H CORBATA P/CABALLEROS NAVY LABRADA,SL-056,SL-056,,Azul Marino,,,,21.65,0.00,Ropa / Hombres / Corbatas
product_template_sl,H. CORBATA P/CABALLEROS NAVY LINEAS DIAGONALES,SL-055,SL-055,,Azul Marino,,,,21.65,0.00,Ropa / Hombres / Corbatas
product_template_sl,H. CORBATA P/CABALLEROS GRIS LINEAS DIAGONALES,SL-054,SL-054,,Gris,,,,21.65,0.00,Ropa / Hombres / Corbatas
product_template_sl,H. CORBATA P/CABALLEROS LLANA ZANAHORIA,SL-053,SL-053,,,,,,21.65,0.00,Ropa / Hombres / Corbatas
product_template_sl,H CORBATA P/CABALLEROS CALABAZA LINEAS CRUZ,SL-052,SL-052,,,,,,21.65,0.00,Ropa / Hombres / Corbatas
product_template_pt_25e27122_42,Pantalon PT-25E27122-42,PT-25E27122-42/38,PT25E2712242/38,38,Verde,,,Bruno Cassini,47.74,0.00,Ropa / Hombres / Pantalones
product_template_pt_25e27122_42,Pantalon PT-25E27122-42,PT-25E27122-42/36,PT25E2712242/36,36,Verde,,,Bruno Cassini,47.74,0.00,Ropa / Hombres / Pantalones
product_template_pt_25e27122_42,Pantalon PT-25E27122-42,PT-25E27122-42/34,PT25E2712242/34,34,Verde,,,Bruno Cassini,47.74,0.00,Ropa / Hombres / Pantalones
product_template_pin_a01_arn,PIN ACCESORIO P/CABALLEROS ARENA,PIN-A01-ARN,PIN-A01-ARN,,,,,,6.00,0.00,Sin Categoria
product_template_pin_a01_bge,PIN ACCESORIO P/CABALLEROS BEIGE,PIN-A01-BGE,PIN-A01-BGE,,,,,,6.00,0.00,Sin Categoria
product_template_17605dc,H. CAMISA D/P BLACK BRUNO CASSINI 32-33,17605DC-16.5-S1,17605DC202591651,,Negro,,,Bruno Cassini,82.52,0.00,Ropa / Hombres / Camisas
product_template_17605dc,H. CAMISA D/P BLACK BRUNO CASSINI 34-35,17605DC-16.5-S2,17605DC202591652,,Negro,,,Bruno Cassini,82.52,0.00,Ropa / Hombres / Camisas
product_template_17605dc,H. CAMISA D/P BLACK BRUNO CASSINI 34-35,17605DC-15.5-S2,17605DC202591552,,Negro,,,Bruno Cassini,82.52,0.00,Ropa / Hombres / Camisas
product_template_17605dc,H. CAMISA D/P BLACK BRUNO CASSINI 32-33,17605DC-15.5-S1,17605DC202591551,,Negro,,,Bruno Cassini,82.52,0.00,Ropa / Hombres / Camisas
product_template_17605dc,H. CAMISA D/P BLACK BRUNO CASSINI 34-35,17605DC-15-S2,17605DC202591502,,Negro,,,Bruno Cassini,82.52,0.00,Ropa / Hombres / Camisas
product_template_17605dc,H. CAMISA D/P BLACK BRUNO CASSINI 32-33,17605DC-15-S1,17605DC202591501,,Negro,,,Bruno Cassini,82.52,0.00,Ropa / Hombres / Camisas
product_template_17605dc,H. CAMISA D/P BLACK BRUNO CASSINI 32-33,17605DC-14.5-S1,17605DC202591451,,Negro,,,Bruno Cassini,82.52,0.00,Ropa / Hombres / Camisas
